,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,gu
9213,SEB115900142,강서구청후문,37.5504558,126.8502252,20221011050911,16910.0,11,서울특별시,서울,강서구
9214,SEB115900143,강서대학교,37.5494011,126.8513126,20221011050911,16907.0,11,서울특별시,서울,강서구
9215,SEB115900144,골목시장,37.5484752,126.8502246,20221011050911,16903.0,11,서울특별시,서울,강서구
9216,SEB115900146,강원슈퍼,37.535516,126.8570263,20221011050911,16994.0,11,서울특별시,서울,강서구
9217,SEB115900147,등촌주공8단지,37.5616236,126.8521,20221011050911,16986.0,11,서울특별시,서울,강서구
9218,SEB115900148,강서농수산물도매시장종점,37.5545167,126.8226727,20221011050911,16976.0,11,서울특별시,서울,강서구
9219,SEB115900149,태창아파트,37.5379488,126.8508667,20221011050911,16971.0,11,서울특별시,서울,강서구
9220,SEB115900150,동우아트빌,37.5366514,126.8560381,20221011050911,16970.0,11,서울특별시,서울,강서구
9221,SEB115900151,등촌5단지,37.5591423,126.8439155,20221011050911,16967.0,11,서울특별시,서울,강서구
9222,SEB115900152,등촌미주.진로아파트,37.5599069,126.8477466,20221011050911,16965.0,11,서울특별시,서울,강서구
9223,SEB115900153,등촌10단지,37.5615336,126.8486443,20221011050911,16964.0,11,서울특별시,서울,강서구
9224,SEB115900154,등촌7단지,37.5613328,126.8529789,20221011050911,16963.0,11,서울특별시,서울,강서구
9225,SEB115900155,서광아파트,37.5788326,126.8196509,20221011050911,16961.0,11,서울특별시,서울,강서구
9226,SEB115900156,강서구청입구,37.5530776,126.8499143,20221011050911,16960.0,11,서울특별시,서울,강서구
9227,SEB115900157,공영주차장,37.5531867,126.8478384,20221011050911,16958.0,11,서울특별시,서울,강서구
9228,SEB115900158,방화동삼익아파트,37.5768069,126.8132284,20221011050911,16957.0,11,서울특별시,서울,강서구
9229,SEB115900159,롯데3차APT,37.5527406,126.8464573,20221011050911,16956.0,11,서울특별시,서울,강서구
9230,SEB115900160,방화3동주민센터,37.5783863,126.8136547,20221011050911,16955.0,11,서울특별시,서울,강서구
9231,SEB115900161,강서구민회관,37.5528837,126.8442047,20221011050911,16954.0,11,서울특별시,서울,강서구
9232,SEB115900163,발산어린이집,37.5542696,126.8415567,20221011050911,16952.0,11,서울특별시,서울,강서구
9233,SEB115900164,벽산아파트,37.5755602,126.8366173,20221011050911,16568.0,11,서울특별시,서울,강서구
9234,SEB115900166,새마을금고,37.5502377,126.8732764,20221011050911,16514.0,11,서울특별시,서울,강서구
9235,SEB115900168,삼천리아파트,37.5561118,126.8698052,20221011050911,16721.0,11,서울특별시,서울,강서구
9236,SEB115900171,등촌3동성당사거리,37.5589634,126.8456364,20221011050911,16966.0,11,서울특별시,서울,강서구
9237,SEB115900172,등촌동주공9단지,37.5629182,126.849752,20221011050911,16977.0,11,서울특별시,서울,강서구
9238,SEB115900173,등촌주공9단지,37.5626814,126.8498917,20221011050911,16978.0,11,서울특별시,서울,강서구
9239,SEB115900174,등촌동주공8단지,37.5621012,126.8513904,20221011050911,16979.0,11,서울특별시,서울,강서구
9240,SEB115900175,화곡유치원,37.5444216,126.8461326,20221011050911,16533.0,11,서울특별시,서울,강서구
9241,SEB115900178,대영마트,37.5405745,126.8510552,20221011050911,16560.0,11,서울특별시,서울,강서구
9242,SEB115900179,대영마트,37.5405981,126.8511434,20221011050911,16677.0,11,서울특별시,서울,강서구
9243,SEB115900180,대통마트,37.5348868,126.8561245,20221011050911,16858.0,11,서울특별시,서울,강서구
9244,SEB115900181,골목시장,37.5486194,126.8502356,20221011050911,16521.0,11,서울특별시,서울,강서구
9245,SEB115900182,SK브로드밴드강서방송,37.5478099,126.8492843,20221011050911,16526.0,11,서울특별시,서울,강서구
9246,SEB115900183,콘티넨탈호텔,37.5540907,126.8522416,20221011050911,16918.0,11,서울특별시,서울,강서구
9247,SEB115900184,NC백화점앞,37.5594219,126.8400698,20221011050911,16499.0,11,서울특별시,서울,강서구
9248,SEB115900189,공원앞,37.5593503,126.8417735,20221011050911,16968.0,11,서울특별시,서울,강서구
9249,SEB115900190,발산역.NC백화점,37.5597454,126.8394594,20221011050911,16969.0,11,서울특별시,서울,강서구
9250,SEB115900191,마곡수명산파크3단지.4단지,37.5517452,126.8252405,20221011050911,16885.0,11,서울특별시,서울,강서구
9251,SEB115900192,서울자동차학원,37.5469045,126.8215963,20221011050911,16905.0,11,서울특별시,서울,강서구
9252,SEB115900193,발산초등학교,37.5496273,126.8318357,20221011050911,16939.0,11,서울특별시,서울,강서구
9253,SEB115900194,마곡수명산파크5단지.6단지,37.5514084,126.8253974,20221011050911,16929.0,11,서울특별시,서울,강서구
9254,SEB115900195,송화시장,37.5478714,126.8353186,20221011050911,16943.0,11,서울특별시,서울,강서구
9255,SEB115900198,우장산월드메르디앙아파트,37.5547275,126.8381369,20221011050911,16591.0,11,서울특별시,서울,강서구
9256,SEB115900199,강서노인회관,37.5544705,126.8395111,20221011050911,16948.0,11,서울특별시,서울,강서구
9257,SEB115900200,우장산월드메르디앙아파트,37.5546252,126.8379443,20221011050911,16946.0,11,서울특별시,서울,강서구
9258,SEB115900201,강서농수산물도매시장,37.5534409,126.8179815,20221011050911,16975.0,11,서울특별시,서울,강서구
9259,SEB115900202,방화4단지,37.5769015,126.813507,20221011050911,16512.0,11,서울특별시,서울,강서구
9260,SEB115900203,방화3동주민센터,37.5785925,126.8135874,20221011050911,16517.0,11,서울특별시,서울,강서구
9261,SEB115900204,생태공원,37.5834824,126.8185765,20221011050911,16962.0,11,서울특별시,서울,강서구
9262,SEB115900205,강서면허시험장,37.5481854,126.8211156,20221011050911,16920.0,11,서울특별시,서울,강서구
9263,SEB115900206,우성아파트앞,37.5555155,126.8708997,20221011050911,16495.0,11,서울특별시,서울,강서구
9264,SEB115900207,봉제산정상,37.5369178,126.8515747,20221011050911,16497.0,11,서울특별시,서울,강서구
9265,SEB115900208,우성아파트,37.5555615,126.8709494,20221011050911,16496.0,11,서울특별시,서울,강서구
9266,SEB115900209,신광명마을,37.5471082,126.8240687,20221011050911,16490.0,11,서울특별시,서울,강서구
9267,SEB115900210,수명중고등학교,37.5493024,126.8240952,20221011050911,16491.0,11,서울특별시,서울,강서구
9268,SEB115900211,마곡.수명산파크4단지,37.550615,126.8244871,20221011050911,16492.0,11,서울특별시,서울,강서구
9269,SEB115900212,한마음아파트,37.5551078,126.8680232,20221011050911,16494.0,11,서울특별시,서울,강서구
9270,SEB115900213,변전소,37.5707472,126.8377373,20221011050911,16940.0,11,서울특별시,서울,강서구
9271,SEB115900214,약수터,37.5387776,126.8516393,20221011050911,16489.0,11,서울특별시,서울,강서구
9272,SEB115900215,국민약국,37.531754,126.857847,20221011050911,16487.0,11,서울특별시,서울,강서구
9273,SEB115900216,대통마트,37.5348425,126.8559978,20221011050911,16486.0,11,서울특별시,서울,강서구
9274,SEB115900217,주영렉스빌,37.536047,126.8551479,20221011050911,16485.0,11,서울특별시,서울,강서구
9275,SEB115900218,공작세탁소,37.5365915,126.8545741,20221011050911,16484.0,11,서울특별시,서울,강서구
9276,SEB115900219,주영렉스빌,37.5359108,126.8549226,20221011050911,16488.0,11,서울특별시,서울,강서구
9277,SEB115900220,빨래세탁소,37.5371687,126.8491623,20221011050911,16483.0,11,서울특별시,서울,강서구
9278,SEB115900221,개나리슈퍼,37.5368351,126.8482298,20221011050911,16482.0,11,서울특별시,서울,강서구
9279,SEB115900222,화곡탑건진선미아파트,37.5363544,126.8467922,20221011050911,16481.0,11,서울특별시,서울,강서구
9280,SEB115900223,까치시장,37.5337426,126.8462779,20221011050911,16480.0,11,서울특별시,서울,강서구
9281,SEB115900224,까치산역4번출구,37.5325726,126.8459872,20221011050911,16479.0,11,서울특별시,서울,강서구
9282,SEB115900225,화곡전화국,37.529395,126.8478041,20221011050911,16478.0,11,서울특별시,서울,강서구
9283,SEB115900226,은창아파트,37.5289352,126.8518828,20221011050911,16477.0,11,서울특별시,서울,강서구
9284,SEB115900227,삼성아파트,37.5292192,126.8541282,20221011050911,16476.0,11,서울특별시,서울,강서구
9285,SEB115900228,곰달래아파트,37.529515,126.8565274,20221011050911,16475.0,11,서울특별시,서울,강서구
9286,SEB115900229,중앙하이츠빌라,37.5307641,126.8581894,20221011050911,16474.0,11,서울특별시,서울,강서구
9287,SEB115900230,곰달래약국,37.5315199,126.8580409,20221011050911,16473.0,11,서울특별시,서울,강서구
9288,SEB115900231,대통마트,37.5350552,126.8560563,20221011050911,16463.0,11,서울특별시,서울,강서구
9289,SEB115900232,강원슈퍼,37.535597,126.856939,20221011050911,16464.0,11,서울특별시,서울,강서구
9290,SEB115900233,화곡보람3차아파트,37.5364555,126.8582737,20221011050911,16465.0,11,서울특별시,서울,강서구
9291,SEB115900234,에이엔케슬,37.537136,126.8591686,20221011050911,16466.0,11,서울특별시,서울,강서구
9292,SEB115900235,한광고,37.537793,126.8584805,20221011050911,16467.0,11,서울특별시,서울,강서구
9293,SEB115900236,신정여상,37.5372836,126.8575411,20221011050911,16468.0,11,서울특별시,서울,강서구
9294,SEB115900237,명지해드는터아파트,37.5365469,126.8563782,20221011050911,16469.0,11,서울특별시,서울,강서구
9295,SEB115900238,동우아트빌,37.5364453,126.8558383,20221011050911,16470.0,11,서울특별시,서울,강서구
9296,SEB115900239,미주아파트,37.5374138,126.8549371,20221011050911,16471.0,11,서울특별시,서울,강서구
9297,SEB115900240,방송인아파트,37.5370334,126.854109,20221011050911,16472.0,11,서울특별시,서울,강서구
9298,SEB115900241,염창동주민센터,37.5537821,126.8710419,20221011050911,16462.0,11,서울특별시,서울,강서구
9299,SEB115900242,마곡역,37.5623832,126.8278268,20221011050911,16635.0,11,서울특별시,서울,강서구
9300,SEB115900243,마곡엠밸리7단지앞,37.565529,126.8243935,20221011050911,16504.0,11,서울특별시,서울,강서구
9301,SEB115900244,강서세무서.공항초교,37.5622606,126.8205427,20221011050911,16528.0,11,서울특별시,서울,강서구
9302,SEB115900245,다솔마을,37.5544373,126.8166371,20221011050911,16532.0,11,서울특별시,서울,강서구
9303,SEB115900246,한서고등학교.보람아파트,37.5748665,126.8114926,20221011050911,16540.0,11,서울특별시,서울,강서구
9304,SEB115900247,방신시장.LG베스트샵,37.5733423,126.812587,20221011050911,16545.0,11,서울특별시,서울,강서구
9305,SEB115900248,방화동동부센트레빌아파트,37.5732891,126.8139764,20221011050911,16592.0,11,서울특별시,서울,강서구
9306,SEB115900249,프라임마트,37.572833,126.8179218,20221011050911,16595.0,11,서울특별시,서울,강서구
9307,SEB115900250,마곡한솔솔파크,37.5702705,126.8224832,20221011050911,16601.0,11,서울특별시,서울,강서구
9308,SEB115900251,길훈아파트,37.5687313,126.8224296,20221011050911,16603.0,11,서울특별시,서울,강서구
9309,SEB115900252,마곡중학교,37.5689981,126.820579,20221011050911,16604.0,11,서울특별시,서울,강서구
9310,SEB115900253,마곡엠밸리1단지,37.5679377,126.8190209,20221011050911,16615.0,11,서울특별시,서울,강서구
9311,SEB115900254,마곡나루역,37.566753,126.8256738,20221011050911,16616.0,11,서울특별시,서울,강서구
9312,SEB115900255,마곡역,37.5613772,126.8269278,20221011050911,16626.0,11,서울특별시,서울,강서구
9313,SEB115900256,마곡역2번출구,37.5600164,126.8262331,20221011050911,16621.0,11,서울특별시,서울,강서구
9314,SEB115900257,강서세무서.공항초교,37.5619017,126.8209337,20221011050911,16622.0,11,서울특별시,서울,강서구
9315,SEB115900258,강서세무서,37.5622234,126.8221935,20221011050911,16623.0,11,서울특별시,서울,강서구
9316,SEB115900259,마곡엠밸리7단지입구,37.5650082,126.8247449,20221011050911,16624.0,11,서울특별시,서울,강서구
9317,SEB115900260,마곡엠밸리7단지,37.5672256,126.8239338,20221011050911,16625.0,11,서울특별시,서울,강서구
9318,SEB115900261,마곡엠밸리3단지입구,37.5679653,126.8193616,20221011050911,16627.0,11,서울특별시,서울,강서구
9319,SEB115900262,마곡중학교정문,37.5686373,126.8208224,20221011050911,16628.0,11,서울특별시,서울,강서구
9320,SEB115900263,길훈아파트,37.5688328,126.8227,20221011050911,16629.0,11,서울특별시,서울,강서구
9321,SEB115900264,마곡한솔솔파크,37.5701424,126.8228502,20221011050911,16630.0,11,서울특별시,서울,강서구
9322,SEB115900265,프라임마트,37.5729798,126.8183981,20221011050911,16631.0,11,서울특별시,서울,강서구
9323,SEB115900266,방화동동부센트레빌아파트,37.5735527,126.8143572,20221011050911,16632.0,11,서울특별시,서울,강서구
9324,SEB115900267,방신시장,37.5736123,126.8129196,20221011050911,16633.0,11,서울특별시,서울,강서구
9325,SEB115900268,한서고등학교.보람아파트,37.5746023,126.8117384,20221011050911,16634.0,11,서울특별시,서울,강서구
9326,SEB115900269,동아1.2차아파트,37.5546415,126.8717735,20221011050911,16636.0,11,서울특별시,서울,강서구
9327,SEB115900270,동아1.2차아파트,37.5546585,126.8720632,20221011050911,16638.0,11,서울특별시,서울,강서구
9328,SEB115900271,마곡13단지힐스테이트후문,37.5565548,126.8185665,20221011050911,16402.0,11,서울특별시,서울,강서구
9329,SEB115900272,공진초등학교,37.5584322,126.8216428,20221011050911,16403.0,11,서울특별시,서울,강서구
9330,SEB115900273,마곡엠밸리14단지,37.5579919,126.8256188,20221011050911,16534.0,11,서울특별시,서울,강서구
9331,SEB115900274,마곡엠밸리14단지,37.5583533,126.8248516,20221011050911,16539.0,11,서울특별시,서울,강서구
9332,SEB115900275,마곡엠밸리11.12단지상가,37.5587446,126.8211341,20221011050911,16546.0,11,서울특별시,서울,강서구
9333,SEB115900276,마곡13단지힐스테이트상가,37.5579578,126.819911,20221011050911,16549.0,11,서울특별시,서울,강서구
9334,SEB115900277,마곡13단지힐스테이트후문,37.5567373,126.8179906,20221011050911,16559.0,11,서울특별시,서울,강서구
9335,SEB115900278,백연공원,37.5511346,126.8527154,20221011050911,16908.0,11,서울특별시,서울,강서구
9336,SEB115900279,하나마트,37.5525398,126.8533161,20221011050911,16909.0,11,서울특별시,서울,강서구
9337,SEB115900280,화곡보람2차아파트,37.5540028,126.8542066,20221011050911,16911.0,11,서울특별시,서울,강서구
9338,SEB115900281,등촌역1번출구,37.5520681,126.8632088,20221011050911,16921.0,11,서울특별시,서울,강서구
9339,SEB115900282,마곡나루역5번출구,37.5651294,126.8275086,20221011050911,16617.0,11,서울특별시,서울,강서구
9340,SEB115900283,마곡우림필유아파트,37.5720487,126.8202678,20221011050911,16641.0,11,서울특별시,서울,강서구
9341,SEB115900284,마곡우림필유아파트,37.572019,126.8206647,20221011050911,16640.0,11,서울특별시,서울,강서구
9342,GGB116000636,디지털단지오거리.가산파출소,37.4796167,126.8887167,20221012043005,0.0,11,서울특별시,경기도,금천구
9343,GGB116900305,한국건설생활환경시험연구원,37.4833333,126.8801667,20221012043004,0.0,11,서울특별시,경기도,금천구
9344,GGB117000001,문성초등학교(중),37.4753833,126.8986167,20221012043004,18001.0,11,서울특별시,경기도,금천구
9345,GGB117000002,문성초등학교(중),37.4739667,126.8983833,20221012043004,18002.0,11,서울특별시,경기도,금천구
9346,GGB117000003,금천우체국(중),37.46905,126.8979833,20221012043004,18003.0,11,서울특별시,경기도,금천구
9347,GGB117000004,금천우체국(중),37.4700667,126.8980167,20221012043004,18004.0,11,서울특별시,경기도,금천구
9348,GGB117000005,말미고개.금천소방서(중),37.464,126.8975,20221012043004,18005.0,11,서울특별시,경기도,금천구
9349,GGB117000006,말미고개.금천소방서(중),37.46475,126.8975,20221012043004,18006.0,11,서울특별시,경기도,금천구
9350,GGB117000007,금천구청.금천경찰서(중),37.4592,126.8988667,20221012043004,18007.0,11,서울특별시,경기도,금천구
9351,GGB117000008,금천구청.금천경찰서(중),37.45775,126.8993333,20221012043004,18008.0,11,서울특별시,경기도,금천구
9352,GGB117000009,시흥사거리(중),37.4524167,126.9014667,20221012043004,18009.0,11,서울특별시,경기도,금천구
9353,GGB117000010,시흥사거리(중),37.4530833,126.9011167,20221012043004,18010.0,11,서울특별시,경기도,금천구
9354,GGB117000011,박미삼거리.국립전통예술중고(중),37.448,126.9031667,20221012043004,18011.0,11,서울특별시,경기도,금천구
9355,GGB117000012,박미삼거리.국립전통예술중고(중),37.4489833,126.9027167,20221012043004,18012.0,11,서울특별시,경기도,금천구
9356,GGB117000013,시흥유통센터(중),37.44015,126.9033667,20221012043004,18013.0,11,서울특별시,경기도,금천구
9357,GGB117000014,시흥유통센터(중),37.4408833,126.9033833,20221012043004,18014.0,11,서울특별시,경기도,금천구
9358,GGB117000016,디지털3단지.롯데정보통신,37.4848,126.87675,20221012043004,18102.0,11,서울특별시,경기도,금천구
9359,GGB117000017,에이스하이엔드타워5차,37.4857,126.87935,20221012043004,18103.0,11,서울특별시,경기도,금천구
9360,GGB117000018,디지털3단지.영창실업,37.48325,126.8790167,20221012043004,18104.0,11,서울특별시,경기도,금천구
9361,GGB117000019,디지털3단지운동장,37.4822333,126.8778833,20221012043004,18105.0,11,서울특별시,경기도,금천구
9362,GGB117000020,가산디지털단지역,37.4812667,126.8810833,20221012043004,18106.0,11,서울특별시,경기도,금천구
9363,GGB117000021,가산디지털단지역,37.4808667,126.8815,20221012043004,18107.0,11,서울특별시,경기도,금천구
9364,GGB117000022,디지털3단지.월드벤처센터,37.4790167,126.8793,20221012043005,18108.0,11,서울특별시,경기도,금천구
9365,GGB117000023,디지털3단지.(주)로옴코리아,37.4794167,126.87965,20221012043004,18109.0,11,서울특별시,경기도,금천구
9366,GGB117000024,디지털3단지사거리,37.4767167,126.8806333,20221012043004,18110.0,11,서울특별시,경기도,금천구
9367,GGB117000025,디지털3단지사거리,37.4759167,126.8805833,20221012043004,18111.0,11,서울특별시,경기도,금천구
9368,GGB117000026,디지털3단지사거리,37.4758333,126.8814,20221012043004,18112.0,11,서울특별시,경기도,금천구
9369,GGB117000027,금천패션아울렛사거리.마리오,37.4778667,126.88745,20221012043004,18113.0,11,서울특별시,경기도,금천구
9370,GGB117000028,금천패션아울렛사거리.W몰,37.4777,126.8878833,20221012043004,18114.0,11,서울특별시,경기도,금천구
9371,GGB117000030,디지털단지오거리,37.4782667,126.8907167,20221012043004,18116.0,11,서울특별시,경기도,금천구
9372,GGB117000031,디지털단지오거리,37.4782,126.89105,20221012043004,18117.0,11,서울특별시,경기도,금천구
9373,GGB117000032,디지털단지오거리,37.4787,126.8926667,20221012043004,18118.0,11,서울특별시,경기도,금천구
9374,GGB117000033,가산초등학교,37.47825,126.8956333,20221012043004,18119.0,11,서울특별시,경기도,금천구
9375,GGB117000034,가산동주민센터.금천글로벌센터,37.4766667,126.8921167,20221012043004,18120.0,11,서울특별시,경기도,금천구
9376,GGB117000035,가산동주민센터.금천글로벌센터,37.4762833,126.8927167,20221012043004,18121.0,11,서울특별시,경기도,금천구
9377,GGB117000036,구립가산도서관.두산위브아파트,37.4745167,126.8939667,20221012043004,18122.0,11,서울특별시,경기도,금천구
9378,GGB117000037,구립가산도서관.두산위브아파트,37.474,126.89465,20221012043004,18123.0,11,서울특별시,경기도,금천구
9379,GGB117000038,독산사거리,37.472,126.8959667,20221012043004,18124.0,11,서울특별시,경기도,금천구
9380,GGB117000039,독산사거리,37.4718333,126.8966,20221012043004,18125.0,11,서울특별시,경기도,금천구
9381,GGB117000040,독산주공13단지,37.4569,126.8876167,20221012043004,18126.0,11,서울특별시,경기도,금천구
9382,GGB117000041,독산1동한신코아,37.4567667,126.8882167,20221012043004,18127.0,11,서울특별시,경기도,금천구
9383,GGB117000044,독산근린공원,37.46415,126.8842833,20221012043004,18130.0,11,서울특별시,경기도,금천구
9384,GGB117000045,독산근린공원,37.46465,126.8845167,20221012043004,18131.0,11,서울특별시,경기도,금천구
9385,GGB117000046,독산동우시장,37.4666333,126.8950333,20221012043004,18132.0,11,서울특별시,경기도,금천구
9386,GGB117000047,독산동우시장,37.4664167,126.8956667,20221012043004,18133.0,11,서울특별시,경기도,금천구
9387,GGB117000048,시흥사거리.시흥대교,37.4544667,126.8994833,20221012043004,18134.0,11,서울특별시,경기도,금천구
9388,GGB117000049,시흥사거리.시흥대교,37.4543167,126.89975,20221012043004,18135.0,11,서울특별시,경기도,금천구
9389,GGB117000050,벽산아파트1단지.호압사입구,37.4529,126.9208667,20221012043005,18136.0,11,서울특별시,경기도,금천구
9390,GGB117000051,벽산아파트1단지.호압사입구,37.4530167,126.9211833,20221012043005,18137.0,11,서울특별시,경기도,금천구
9391,GGB117000052,벽산아파트5단지,37.4467667,126.91885,20221012043005,18138.0,11,서울특별시,경기도,금천구
9392,GGB117000053,벽산아파트5단지,37.4467333,126.9193,20221012043005,18139.0,11,서울특별시,경기도,금천구
9393,GGB117000057,은행나무입구사거리,37.4518167,126.9067167,20221012043005,18143.0,11,서울특별시,경기도,금천구
9394,GGB117000060,독산고개,37.4755167,126.8983,20221012043005,18146.0,11,서울특별시,경기도,금천구
9395,GGB117000061,독산고개,37.4763667,126.89895,20221012043005,18147.0,11,서울특별시,경기도,금천구
9396,GGB117000062,독산사거리앞,37.4724667,126.8980333,20221012043005,18148.0,11,서울특별시,경기도,금천구
9397,GGB117000063,남문시장.청춘빌딩,37.4730167,126.8986333,20221012043005,18149.0,11,서울특별시,경기도,금천구
9398,GGB117000066,홈플러스금천점,37.4687833,126.8976167,20221012043005,18152.0,11,서울특별시,경기도,금천구
9399,GGB117000067,홈플러스금천점,37.4686333,126.8981833,20221012043005,18153.0,11,서울특별시,경기도,금천구
9400,GGB117000074,시흥사거리,37.4530333,126.9008667,20221012043005,18160.0,11,서울특별시,경기도,금천구
9401,GGB117000076,문일고입구,37.4507,126.90175,20221012043005,18162.0,11,서울특별시,경기도,금천구
9402,GGB117000077,문일고입구,37.45085,126.9023167,20221012043005,18163.0,11,서울특별시,경기도,금천구
9403,GGB117000078,남서울힐스테이트.국립전통예술고,37.4467667,126.9032833,20221012043005,18164.0,11,서울특별시,경기도,금천구
9404,GGB117000079,금천폭포공원.천주교시흥성당,37.4477667,126.9035167,20221012043005,18165.0,11,서울특별시,경기도,금천구
9405,GGB117000081,박미마을,37.4431667,126.9039833,20221012043005,18167.0,11,서울특별시,경기도,금천구
9406,GGB117000085,백산초등학교,37.4488167,126.9039833,20221012043005,18171.0,11,서울특별시,경기도,금천구
9407,GGB117000086,백산초등학교,37.4486667,126.9042333,20221012043005,18172.0,11,서울특별시,경기도,금천구
9408,GGB117000087,은행나무입구사거리,37.4511333,126.9058167,20221012043005,18173.0,11,서울특별시,경기도,금천구
9409,GGB117000088,은행나무입구사거리,37.4513833,126.9060667,20221012043005,18174.0,11,서울특별시,경기도,금천구
9410,GGB117000089,(구)태풍약국,37.4536667,126.9062667,20221012043005,18175.0,11,서울특별시,경기도,금천구
9411,GGB117000090,시흥초등학교,37.4546,126.9058667,20221012043005,18176.0,11,서울특별시,경기도,금천구
9412,GGB117000091,시흥초등학교,37.4554,126.90595,20221012043005,18177.0,11,서울특별시,경기도,금천구
9413,GGB117000092,동산교회앞,37.4574,126.9052833,20221012043005,18178.0,11,서울특별시,경기도,금천구
9414,GGB117000093,동산교회앞,37.4570667,126.9056167,20221012043005,18179.0,11,서울특별시,경기도,금천구
9415,GGB117000094,현대시장.시흥4동주민센터,37.45965,126.9048333,20221012043005,18180.0,11,서울특별시,경기도,금천구
9416,GGB117000095,현대시장.시흥4동주민센터,37.4592833,126.9051667,20221012043005,18181.0,11,서울특별시,경기도,금천구
9417,GGB117000096,남부여성발전센타,37.46235,126.90415,20221012043005,18182.0,11,서울특별시,경기도,금천구
9418,GGB117000097,남부여성발전센타,37.4625,126.90435,20221012043005,18183.0,11,서울특별시,경기도,금천구
9419,GGB117000098,독산동정훈단지,37.4654833,126.9020667,20221012043005,18184.0,11,서울특별시,경기도,금천구
9420,GGB117000099,독산동정훈단지,37.4645,126.903,20221012043005,18185.0,11,서울특별시,경기도,금천구
9421,GGB117000100,독산초등학교,37.4665833,126.8997167,20221012043005,18186.0,11,서울특별시,경기도,금천구
9422,GGB117000101,독산초등학교,37.4663667,126.9000333,20221012043005,18187.0,11,서울특별시,경기도,금천구
9423,GGB117000102,독산4동주민센터,37.4673833,126.9019833,20221012043004,18188.0,11,서울특별시,경기도,금천구
9424,GGB117000103,독산동성당앞,37.4689667,126.9022333,20221012043005,18189.0,11,서울특별시,경기도,금천구
9425,GGB117000104,독산동성당앞,37.46975,126.90275,20221012043005,18190.0,11,서울특별시,경기도,금천구
9426,GGB117000105,독산동쌈지공원,37.4713167,126.90295,20221012043005,18191.0,11,서울특별시,경기도,금천구
9427,GGB117000106,독산동쌈지공원,37.4712167,126.9031833,20221012043005,18192.0,11,서울특별시,경기도,금천구
9428,GGB117000107,독산3동주민센터,37.4753667,126.90335,20221012043005,18193.0,11,서울특별시,경기도,금천구
9429,GGB117000108,독산3동주민센터,37.4758667,126.90365,20221012043005,18194.0,11,서울특별시,경기도,금천구
9430,GGB117000109,모두의학교.금천문화예술정보학교,37.4788833,126.9037,20221012043005,18195.0,11,서울특별시,경기도,금천구
9431,GGB117000110,모두의학교.금천문화예술정보학교,37.4787,126.9039333,20221012043005,18196.0,11,서울특별시,경기도,금천구
9432,GGB117000111,모두의학교.금천문화예술정보학교,37.4799667,126.9056167,20221012043005,18197.0,11,서울특별시,경기도,금천구
9433,GGB117000112,관악구보훈회관.신림푸르지오,37.4806333,126.9091833,20221012043005,18198.0,11,서울특별시,경기도,금천구
9434,GGB117000129,가산디지털단지역입구,37.4812833,126.8867,20221012043005,18215.0,11,서울특별시,경기도,금천구
9435,GGB117000130,가산동기점,37.4852333,126.8752833,20221012043005,18216.0,11,서울특별시,경기도,금천구
9436,GGB117000131,가산동종점,37.4850667,126.8752667,20221012043005,18217.0,11,서울특별시,경기도,금천구
9437,GGB117000134,디지털3단지.영창실업,37.4833667,126.8789667,20221012043005,18222.0,11,서울특별시,경기도,금천구
9438,GGB117000135,디지털3단지.한일합섬,37.4796667,126.8799,20221012043005,18223.0,11,서울특별시,경기도,금천구
9439,GGB117000136,디지털3단지운동장,37.4824,126.8780667,20221012043005,18224.0,11,서울특별시,경기도,금천구
9440,GGB117000140,독산동남문시장,37.47355,126.9031667,20221012043005,18228.0,11,서울특별시,경기도,금천구
9441,GGB117000141,독산동남문시장,37.4734,126.9034167,20221012043005,18229.0,11,서울특별시,경기도,금천구
9442,GGB117000181,독산역,37.4664,126.88765,20221012043005,18643.0,11,서울특별시,경기도,금천구
9443,GGB117000182,독산역,37.4665167,126.8878333,20221012043005,18644.0,11,서울특별시,경기도,금천구
9444,GGB117000209,산업단지백양사,37.4770667,126.8829333,20221012043005,18671.0,11,서울특별시,경기도,금천구
9445,GGB117000225,에이스하이엔드10차,37.4685167,126.88695,20221012043005,18688.0,11,서울특별시,경기도,금천구
9446,GGB117000226,대륭테크노타운17차,37.4686,126.8866833,20221012043005,18689.0,11,서울특별시,경기도,금천구
9447,GGB117000278,STXV타워,37.47725,126.8831,20221012043005,18742.0,11,서울특별시,경기도,금천구
9448,GGB117000299,가산디지털단지역,37.4812333,126.8829667,20221012043005,18779.0,11,서울특별시,경기도,금천구
9449,GGB117000310,석수역(중),37.4348167,126.9030167,20221012043005,18776.0,11,서울특별시,경기도,금천구
9450,GGB117000312,패션단지,37.4785333,126.8886,20221012043005,18780.0,11,서울특별시,경기도,금천구
9451,GGB117000313,패션단지,37.4783,126.8887333,20221012043005,18781.0,11,서울특별시,경기도,금천구
9452,GGB117000314,가산디지털단지역,37.48065,126.88395,20221012043005,18778.0,11,서울특별시,경기도,금천구
9453,GGB117000315,7호선가산디지털단지역,37.4795333,126.8820833,20221012043005,18999.0,11,서울특별시,경기도,금천구
9454,GGB117000316,구로세관,37.4724167,126.885,20221012043005,18998.0,11,서울특별시,경기도,금천구
