,표준ID,정류장명,ARS-ID,X좌표,Y좌표,gu
6083,114000240,메디힐병원,15344,126.8277768675,37.5369926272,양천구
6084,114000241,신화중학교,15345,126.8314870593,37.5396102563,양천구
6085,114000242,신월5동주민센터.신월중학교,15346,126.8275323805,37.5394783937,양천구
6086,114000243,신월5동주민센터.신월중학교,15347,126.827378007,37.5391934219,양천구
6087,114000244,신월중학교입구,15348,126.8252012032,37.5399894917,양천구
6088,114000245,신월중학교입구,15349,126.8257669785,37.5400038442,양천구
6089,114000246,광영고.신동아파밀리에아파트,15350,126.8233615523,37.5393577897,양천구
6090,114000247,서울금융고등학교,15351,126.8270247465,37.537320428,양천구
6091,114000248,신화중학교,15352,126.8304896951,37.5392934455,양천구
6092,114000249,경창빌딩,15353,126.8383950118,37.5188820588,양천구
6093,114000250,신월시영아파트중문,15354,126.8368312753,37.5190114694,양천구
6094,114000251,신월시영아파트중문,15355,126.8364045776,37.5191018902,양천구
6095,114000252,목원초등학교.서울지방식품의약품안전청,15356,126.8812500899,37.5429291429,양천구
6096,114000253,양천노인종합복지관,15357,126.8589837388,37.510347986,양천구
6097,114000254,양명초등학교,15359,126.8572135447,37.5156461295,양천구
6098,114000255,신목동역-서울지방식품의약품안전청,15360,126.8832079585,37.5435952029,양천구
6099,114000256,목동파라곤,15361,126.8755214922,37.5300691011,양천구
6100,114000257,트럭터미널주유소앞,15362,126.8420065648,37.5090108927,양천구
6101,114000258,대일관광고.푸른마을3단지,15363,126.8363632761,37.5110757405,양천구
6102,114000259,대일관광고.푸른마을3단지,15364,126.835885,37.511319,양천구
6103,114000260,신정현대아파트,15365,126.8410741599,37.5086365863,양천구
6104,114000261,신월문화체육센터,15366,126.836403,37.520039,양천구
6105,114000262,목동아파트1102동앞,15367,126.8599870441,37.5115818847,양천구
6106,114000263,트럭터미널주유소앞,15368,126.8415437621,37.5090877674,양천구
6107,114000264,목동아파트1434동앞,15369,126.8720613904,37.5155360896,양천구
6108,114000265,신월동기점,15371,126.8385294276,37.5294773535,양천구
6109,114000267,양천공영차고지,15373,126.837237,37.508418,양천구
6110,114000268,국립과학수사연구소.고강동종점,15374,126.825713,37.523548,양천구
6111,114000270,신월동기점,15377,126.838486769,37.5298458439,강서구
6112,114000271,양천공영차고지,15378,126.8376574871,37.5087026881,양천구
6113,114000283,푸른마을1단지앞,15399,126.8353881275,37.5126531126,양천구
6114,114000285,중부운수앞,15402,126.8307794978,37.5242203138,양천구
6115,114000288,푸른마을1단지앞,15405,126.83488,37.512878,양천구
6116,114000289,신정교입구,15408,126.873498643,37.5185509143,양천구
6117,114000292,신월청소년문화센터,15411,126.8264417895,37.5354516006,양천구
6118,114000293,계남초등학교,15412,126.8578668664,37.5099663831,양천구
6119,114000294,신목동역-서울지방식품의약품안전청,15413,126.8835304104,37.5436432794,양천구
6120,114000368,목동역,15691,126.864285482,37.5253674114,양천구
6121,114000369,목동역,15692,126.8647256531,37.5253354768,양천구
6122,114000370,갈산초등학교,15693,126.8700047657,37.5129359732,양천구
6123,114000371,갈산초등학교,15694,126.87038353,37.5130463236,양천구
6124,114000372,화곡입구,15695,126.8272223971,37.5369927184,양천구
6125,114000373,화곡입구,15696,126.8277279655,37.5370988852,양천구
6126,114000374,서서울호수공원,15697,126.8324108835,37.5293057313,양천구
6127,114000375,서서울호수공원,15698,126.8328347599,37.5294937602,양천구
6128,114000376,국립과학수사연구소,15699,126.836314166,37.5226845326,양천구
6129,114000377,국립과학수사연구소,15700,126.8364744684,37.5233632816,양천구
6130,114000378,서부트럭터미널,15701,126.8430159223,37.5082931602,양천구
6131,114000379,서부트럭터미널,15702,126.8437883314,37.5078265129,양천구
6132,114000380,대일고등학교,15703,126.8638775519,37.5394087376,양천구
6133,114000381,목동사거리,15704,126.8640725355,37.5304899072,양천구
6134,114000395,양천공영차고지,15718,126.8376652181,37.5084859726,양천구
6135,114000396,경서농협,15119,126.856298,37.521363,양천구
6136,114000401,우리은행앞,15996,126.8277442245,37.5359337917,양천구
6137,114000402,보람쉬움아파트,15414,126.8357737989,37.5297583094,양천구
6138,114000403,보람쉬움아파트.신영시장,15415,126.8352416009,37.5299044382,양천구
6139,114000404,신정이펜하우스3단지,15380,126.8304154243,37.5141211783,양천구
6140,114000405,신정이펜하우스2단지,15416,126.8306282011,37.5145747366,양천구
6141,114000406,신정교입구,15807,126.873220423,37.5191732756,양천구
6142,114000407,신정교입구,15803,126.8729569978,37.5190738716,양천구
6143,114000408,오목교역,15806,126.8756678066,37.5237201186,양천구
6144,114000409,오목교역,15801,126.8754391005,37.5238217018,양천구
6145,114000410,목동운동장남문.야구장.아이스링크,15805,126.8764551838,37.5278714031,양천구
6146,114000411,목동현대백화점,15909,126.8741804998,37.5281690673,양천구
6147,114000412,양천우체국.목동운동장북문,15804,126.8774816639,37.5325491685,양천구
6148,114000413,목동4단지상가.목동종합운동장,15908,126.8750185168,37.5317869626,양천구
6149,114000414,파리공원,15993,126.8781190931,37.5343943737,양천구
6150,114000415,목동3단지,15907,126.8759600716,37.5351112011,양천구
6151,114000416,목동5단지,15802,126.8814187164,37.5357782132,양천구
6152,114000417,목동2단지,15906,126.8768073142,37.5359717342,양천구
6153,114000418,이대목동병원,15407,126.8860624519,37.5373732201,양천구
6154,114000419,목동1단지,15903,126.8814811833,37.5377769081,양천구
6155,114000420,신목동역,15905,126.8834646051,37.543751346,양천구
6156,114000421,신목동역,15904,126.8833135101,37.5433988684,양천구
6157,114000423,이펜하우스1단지.어르신요양센터,15419,126.8288786092,37.5133971812,양천구
6158,114000424,신정이펜하우스5단지.서남병원,15423,126.8334619046,37.5110275318,양천구
6159,114000425,신정이펜하우스3.4단지,15421,126.8303449775,37.5112600855,양천구
6160,114000426,신정1동주민센터,15232,126.8543710811,37.5172033635,양천구
6161,114000427,목동13단지,15238,126.8691604041,37.5145065593,양천구
6162,114000428,오목교역,15157,126.8763828695,37.5250698135,양천구
6163,114000429,목동13단지,15239,126.8680275029,37.5135267044,양천구
6164,114000430,양천어르신요양센터,15420,126.8284425852,37.5136182192,양천구
6165,114000431,신정이펜하우스1단지아파트,15418,126.8280797488,37.5139871425,양천구
6166,114000432,양서중학교,15358,126.8302430927,37.5327964612,양천구
6167,114000434,용왕산,15143,126.8740528712,37.5390030571,양천구
6168,114000435,신정이펜하우스1단지.새금성교회,15639,126.8286485313,37.5143985027,양천구
6169,114000436,신정역2번출구,15781,126.8580406263,37.52549272,양천구
6170,114000437,신정역3번출구,15780,126.8579842999,37.5251544923,양천구
6171,114900001,우신웨스트빌.목동보건지소,15509,126.8690375939,37.5394632318,양천구
6172,114900002,한성교회.금옥여고.백암고,15508,126.8430650004,37.5107847678,양천구
6173,114900003,농심가슈퍼.건영아파트,15507,126.8690347158,37.5417556164,양천구
6174,114900004,신정현대아파트.서부트럭터미널,15506,126.8412612427,37.5084268815,양천구
6175,114900005,팔복부동산.목동교회,15505,126.870383328,37.543894503,양천구
6176,114900006,동일하이빌아파트,15504,126.8408155962,37.5100140206,양천구
6177,114900007,푸른마을아파트3단지,15500,126.8365884562,37.5120789765,양천구
6178,114900008,신서초교,15545,126.8621671623,37.5206350924,양천구
6179,114900010,오목교역.대학학원,15540,126.8741567243,37.5248106495,양천구
6180,114900011,목동10단지,15539,126.8566246544,37.5189371319,양천구
6181,114900013,신정1동주민센터,15536,126.8547129441,37.5183653861,양천구
6182,114900015,신정네거리.신정119안전센터,15530,126.8508648703,37.5219486808,양천구
6183,114900018,학마을2단지아파트,15526,126.844022523,37.5088910221,양천구
6184,114900020,한신청구아파트,15524,126.8815754738,37.53969003,양천구
6185,114900022,학마을2단지아파트,15522,126.8442805344,37.5088381976,양천구
6186,114900024,한신아파트,15520,126.8801724168,37.5406859536,양천구
6187,114900025,농협.영도초등학교,15518,126.8705498954,37.535918184,양천구
6188,114900026,솔밭유치원,15516,126.8405867976,37.5165385753,양천구
6189,114900027,신목중학교,15515,126.8719023836,37.5370784689,양천구
6190,114900029,우리동네빵집,15513,126.8410312611,37.515529943,양천구
6191,114900030,성원.극동아파트,15512,126.8716473252,37.5380036179,양천구
6192,114900031,벽산.대주아파트,15511,126.8415302899,37.5143898216,양천구
6193,114900032,대림.수정아파트,15510,126.8424429811,37.5123383373,양천구
6194,114900033,목동역.5호선5번출구,15549,126.8653370035,37.5257443729,양천구
6195,114900034,한신청구아파트정문,15553,126.8816171411,37.5398180274,양천구
6196,114900035,목동8단지천주교,15554,126.8688815376,37.5225981211,양천구
6197,114900036,목동3.4단지사잇길,15556,126.8716438006,37.5327979786,양천구
6198,114900037,우성아파트.월촌초등학교,15558,126.8757095408,37.5408419103,양천구
6199,114900038,목동3단지후문,15559,126.8699113002,37.5341927832,양천구
6200,114900039,성원.극동아파트,15564,126.8717853725,37.5380073723,양천구
6201,114900040,목동9단지B상가,15565,126.860685007,37.5182652653,양천구
6202,114900041,현대아파트.월드메르디앙아파트,15566,126.8699130421,37.5390523984,양천구
6203,114900042,우신웨스트빌.목동보건지소,15568,126.8688076498,37.5402388202,양천구
6204,114900043,신정네거리해누리분수광장,15575,126.8513660084,37.5219727411,양천구
6205,114900044,거산아파트,15579,126.8319712047,37.5401966583,양천구
6206,114900046,목동YMCA,15551,126.8828509445,37.5388758101,양천구
6207,114900047,목2동주민센터,15574,126.8713325179,37.5466952437,양천구
6208,114900048,신곡시장,15582,126.842581104,37.5187453383,양천구
6209,114900049,우리동네빵집,15585,126.8409238235,37.5155153808,양천구
6210,114900050,벽산.대주아파트,15586,126.8413477998,37.5145607856,양천구
6211,114900051,대림.수정아파트,15587,126.8423503064,37.5122985653,양천구
6212,114900052,한성교회.백암고,15588,126.8429319752,37.5111080859,양천구
6213,114900053,금옥여고.대우미래사랑아파트,15589,126.8436826965,37.5096646181,양천구
6214,114900054,동일하이빌아파트,15591,126.8406524331,37.5101435591,양천구
6215,114900057,신은초등학교,15600,126.8336406491,37.5130579616,양천구
6216,114900058,양천어르신요양센터,15638,126.829198584,37.513467029,양천구
6217,114900059,서울남부지법,15547,126.8629843287,37.5216813177,양천구
6218,114900060,하이스트학원.종로학원,15552,126.8694341838,37.5248821167,양천구
6219,114900061,한신아파트,15555,126.8803566486,37.5407549508,양천구
6220,114900062,목동8단지.한전.출입국관리사무소,15557,126.8683313077,37.5202456412,양천구
6221,114900063,용왕산입구,15561,126.8731057989,37.5380880949,양천구
6222,114900064,농심가슈퍼.건영아파트,15570,126.869197507,37.5418504119,양천구
6223,114900065,팔복부동산.목동교회,15572,126.8704988384,37.5438486739,양천구
6224,114900067,양동중학교,15576,126.8687518796,37.547522312,양천구
6225,114900068,솔밭유치원,15584,126.8404713803,37.5165519359,양천구
6226,114900069,목동프라자,15567,126.8592176522,37.5195079433,양천구
6227,114900070,현대아파트.월드메르디앙아파트,15593,126.8703583513,37.5387122738,양천구
6228,114900072,신은초등학교,15614,126.8333971451,37.51319008,양천구
6229,114900073,이펜하우스3.4단지,15637,126.8299550427,37.5121146686,양천구
6230,114900074,수명산입구,15577,126.8288756598,37.5434136288,양천구
6231,114900075,서남병원,15599,126.8328143326,37.5117754311,양천구
6232,114900076,서남병원,15635,126.83252592,37.5117570005,양천구
6233,114900080,목2동주민센터,15503,126.8715162381,37.5464728733,양천구
6234,114900082,강서보건소.9호선등촌역,15501,126.8680475339,37.5490380694,양천구
6235,114900083,롯데캐슬아파트.목3동시장,15594,126.8670352013,37.5480700593,양천구
6236,114900090,목동프라자,15542,126.8593705814,37.5193999936,양천구
6237,114900091,신정1동주민센터,15571,126.8543800508,37.5184090452,양천구
6238,114900095,신정현대아파트.서부트럭터미널,15590,126.8419784115,37.5089513824,양천구
6239,114900096,양천구청.보건소.경찰서,15560,126.866170838,37.5181490587,양천구
6240,114900097,신정이펜하우스1단지,15596,126.8280970112,37.5148980047,양천구
6241,114900098,거산아파트,15995,126.8321045274,37.5402896608,양천구
6242,114900099,강서교육청,15992,126.8304820018,37.5411920427,양천구
6243,115000001,염창역.서울도시가스,16001,126.8758813624,37.5470974954,강서구
6244,115000002,염창역.서울도시가스,16002,126.8750578709,37.5468551335,양천구
6245,115000003,등촌역.강서보건소,16003,126.8686519482,37.5490054028,강서구
6246,115000004,등촌역.강서보건소,16004,126.8675998318,37.5494106214,양천구
6247,115000005,등촌중학교 백석초등학교,16005,126.8615536765,37.5526278025,강서구
6248,115000006,등촌중학교 백석초등학교,16006,126.8605244195,37.5528653812,강서구
6249,115000007,백석초등학교.한국임업진흥원,16103,126.8616542673,37.5527036123,강서구
6250,115000008,등촌중학교.한국임업진흥원,16104,126.8601040507,37.5529521864,강서구
6251,115000009,KC대학교.화진코스메틱,16105,126.8559083753,37.5548954092,강서구
6252,115000010,하이웨이주유소.KC대학교,16106,126.8558775567,37.5544421215,강서구
6253,115000013,등촌주공5단지아파트,16109,126.843905152,37.5581646361,강서구
6254,115000015,발산역4번출구,16111,126.8392815106,37.5586270014,강서구
6255,115000016,발산역,16112,126.8394838811,37.5582109717,강서구
6256,115000019,공항중학교,16115,126.814653,37.56112,강서구
6257,115000020,송정역,16116,126.810322176,37.5611863858,강서구
6258,115000021,송정역,16117,126.8090169265,37.5616789813,강서구
6259,115000022,공항시장,16118,126.8089271716,37.5622519305,강서구
6260,115000023,공항시장,16119,126.8090745347,37.5626135068,강서구
6261,115000024,공항동국민은행,16120,126.8109493938,37.5638248877,강서구
6262,115000025,공항시장역.공항성산교회,16121,126.8113840134,37.5647464984,강서구
6263,115000026,방화주유소,16122,126.812578,37.566218,강서구
6264,115000027,방화2동청성아파트앞,16123,126.8116149845,37.5669761672,강서구
6265,115000028,방신전통시장,16124,126.8128856536,37.5699292608,강서구
6266,115000029,방화2동우촌연립,16125,126.8114748571,37.5700234331,강서구
6267,115000030,국민은행방화동지점,16126,126.8115903308,37.5727187792,강서구
6268,115000031,국민은행방화동지점,16127,126.8113414217,37.5726571076,강서구
6269,115000032,한서고등학교.보람아파트,16128,126.811733,37.57483,강서구
6270,115000033,한서고등학교.보람아파트,16129,126.8114186211,37.574816243,강서구
6271,115000034,방화역,16130,126.812627,37.576742,강서구
6272,115000035,방화역,16131,126.8123587027,37.5769118737,강서구
6273,115000036,방화3동주민센터.국립국어원,16132,126.813513,37.57913,강서구
6274,115000037,방화도시7단지.국립국어원,16133,126.8132330383,37.5790596554,강서구
6275,115000038,가양3동도시개발8단지아파트.가양역,16134,126.8558158083,37.5618174928,강서구
6276,115000039,가양역.마포중고등학교,16135,126.8542038866,37.5589275113,강서구
6277,115000040,가양역.마포중고등학교,16136,126.8541936005,37.5595591647,강서구
6278,115000041,경복비즈니스고등학교,16137,126.8534482519,37.5575280794,강서구
6279,115000042,경복비즈니스고등학교,16138,126.8531220051,37.557662838,강서구
6280,115000043,강서구청,16139,126.8505841855,37.552627948,강서구
6281,115000044,강서구청,16140,126.8501698616,37.5526688733,강서구
6282,115000045,우장초등학교,16141,126.8481814428,37.5503532252,강서구
6283,115000046,우장초등학교,16142,126.8477782735,37.549366909,강서구
6284,115000047,한국폴리텍1.서울강서대학교,16143,126.8452748106,37.5460872756,강서구
6285,115000048,한국폴리텍1.서울강서대학교,16144,126.8447320961,37.5458432676,강서구
6286,115000049,화곡본동시장,16145,126.8426281976,37.5431786479,강서구
6287,115000050,화곡본동시장,16146,126.8432514003,37.5433434761,강서구
6288,115000051,화곡역,16147,126.838854189,37.5410307536,강서구
6289,115000052,화곡역,16148,126.8371072799,37.5408778739,강서구
6290,115000053,화곡푸르지오,16149,126.8354477303,37.5401114441,강서구
6291,115000054,화곡푸르지오,16150,126.8344789776,37.5401506396,강서구
6292,115000055,외발산신광명마을,16151,126.8215259396,37.5460645834,강서구
6293,115000056,외발산신광명마을,16152,126.821132,37.545958,강서구
6294,115000057,강서면허시험장.메이필드호텔,16153,126.8194959796,37.5496838966,강서구
6295,115000058,강서면허시험장.메이필드호텔,16154,126.8203782658,37.5475298249,강서구
6296,115000059,강서농수산물도매시장,16155,126.81998,37.55187,강서구
6297,115000061,공항동송정중학교,16158,126.815117,37.552778,강서구
6298,115000062,공항동송정중학교,16159,126.815368,37.55313,강서구
6299,115000063,공항동천주교회,16160,126.811917,37.555638,강서구
6300,115000064,공항동천주교회,16161,126.811943,37.555152,강서구
6301,115000065,공항동지하도입구,16162,126.808185,37.559087,강서구
6302,115000066,방화중학교,16493,126.8065584409,37.5642674199,강서구
6303,115000067,방화중학교,16164,126.8059168195,37.564621397,강서구
6304,115000068,공항고등학교,16165,126.8056214646,37.5671989332,강서구
6305,115000069,방화동도시개발11단지,16166,126.804202,37.570852,강서구
6306,115000070,개화2치안센터,16167,126.8026,37.575195,강서구
6307,115000071,개화2치안센터,16168,126.802225,37.575128,강서구
6308,115000072,개화검문소,16169,126.800345,37.578455,강서구
6309,115000073,개화검문소,16170,126.7997884498,37.5784942626,강서구
6310,115000074,상사마을,16171,126.7985641294,37.5824925499,강서구
6311,115000075,상사마을,16172,126.798335,37.58182,강서구
6312,115000076,영일고등학교.강서도서관,16173,126.8633553696,37.5489885793,강서구
6313,115000077,아이파크아파트.백석중학교.실로암안과,16174,126.8621412863,37.5451448999,강서구
6314,115000078,등촌2동주민센터.등촌동대림아파트,16175,126.8629698908,37.5419424703,강서구
6315,115000079,대일고교.임광아파트.배광교회,16176,126.8635679255,37.539791346,강서구
6316,115000080,용문사.시립화곡청소년수련관,16177,126.8633404463,37.5373247829,강서구
6317,115000081,목동사거리,16178,126.8635117084,37.5327627286,강서구
6318,115000082,목동사거리,16179,126.863608811,37.5316337661,강서구
6319,115000083,화곡동남부시장,16180,126.858853902,37.5318363326,강서구
6320,115000084,성석교회,16181,126.8575906388,37.5315122234,강서구
6321,115000085,서울신정초등학교,16182,126.8530869567,37.5311156308,강서구
6322,115000086,서울신정초등학교,16183,126.8524357368,37.5308544018,강서구
6323,115000087,화곡8동주민센터,16184,126.8498334324,37.5308051658,강서구
6324,115000088,화곡8동주민센터.까치산시장,16185,126.8488200647,37.5305885107,강서구
6325,115000089,KT강서지사,16186,126.8475167279,37.5299722869,강서구
6326,115000090,KT강서지사,16187,126.8478810975,37.5299538337,강서구
6327,115000091,화곡동유림아파트,16188,126.844302,37.530479,강서구
6328,115000092,화곡동유림아파트,16189,126.8442551579,37.5303014369,강서구
6329,115000093,황외과앞,16190,126.8378394153,37.5309632183,강서구
6330,115000094,까치산역2번출구,16191,126.8470145299,37.5315494585,강서구
6331,115000095,까치산역4번출구,16192,126.8461927843,37.5322386315,강서구
6332,115000096,화곡동백구사,16193,126.8427421149,37.5325837128,강서구
6333,115000097,화곡동백구사,16194,126.8407081988,37.5323340865,강서구
6334,115000098,화곡대림아파트,16195,126.8387569759,37.533098272,강서구
6335,115000099,화곡동대림아파트.화곡중앙시장,16196,126.8383894565,37.5340439211,강서구
6336,115000100,가로공원.나누리병원,16197,126.8371920237,37.5367734994,강서구
6337,115000101,가로공원.나누리병원,16198,126.8368737328,37.5374398713,강서구
6338,115000102,가로공원.나누리병원,16199,126.8364507303,37.5368265409,강서구
6339,115000103,가로공원.나누리병원,16200,126.8362926723,37.5371786505,강서구
6340,115000105,화원중학교,16202,126.840433,37.537977,강서구
6341,115000106,신월초등학교,16203,126.8389691102,37.5386348969,강서구
6342,115000107,신월초등학교,16204,126.8394911995,37.5389654088,강서구
6343,115000108,화곡역.현대주유소,16205,126.8409451288,37.5406479194,강서구
6344,115000109,화곡역,16206,126.8411221475,37.540952728,강서구
6345,115000110,화곡역1번출구,16207,126.8396791886,37.5425979802,강서구
6346,115000111,화곡역,16208,126.8388885788,37.5429294084,강서구
6347,115000112,대원시장,16209,126.8382263704,37.5440629818,강서구
6348,115000113,대원시장,16210,126.8373132333,37.5445248902,강서구
6349,115000114,화곡중고등학교,16211,126.8361316002,37.5471796836,강서구
6350,115000116,우장산역,16213,126.8365028309,37.549241001,강서구
6351,115000117,우장산역,16214,126.8361292528,37.5498027659,강서구
6352,115000118,명덕고등학교.웰튼병원,16215,126.8367014782,37.5531204851,강서구
6353,115000119,명덕고등학교.웰튼병원,16216,126.8363717464,37.5532912365,강서구
6354,115000120,발산역.우장산힐스테이트,16217,126.8376254994,37.5560385988,강서구
6355,115000121,발산역.우장산힐스테이트,16218,126.8374835698,37.5567655856,강서구
6356,115000122,발산역2번출구,16219,126.838558,37.56009,강서구
6357,115000123,발산역3번출구,16220,126.8389703128,37.5601701491,강서구
6358,115000124,서울호서전문학교.등촌주공3단지아파트,16221,126.839465,37.562868,강서구
6359,115000125,서울호서전문학교.등촌주공3단지아파트,16222,126.839755,37.562662,강서구
6360,115000126,KT가양지사,16223,126.840439,37.564818,강서구
6361,115000127,KT가양지사,16224,126.8400989475,37.5648861975,강서구
6362,115000128,양천향교역.휴먼빌아파트,16225,126.841569795,37.5689791361,강서구
6363,115000129,양천향교입구,16226,126.8414494561,37.5702080629,강서구
6364,115000130,가양한강타운아파트,16227,126.8432785021,37.5703925254,강서구
6365,115000131,가양한강타운아파트,16228,126.8438103417,37.5705058666,강서구
6366,115000132,가양2단지성지아파트.동양고등학교,16229,126.8464070753,37.5695279851,강서구
6367,115000133,가양2단지성지아파트.동양고등학교,16230,126.8476422533,37.5694809267,강서구
6368,115000134,한보구암마을아파트,16231,126.8487304549,37.5687785736,강서구
6369,115000135,가양동천주교영등포공업고등학교,16232,126.8496502756,37.5684832895,강서구
6370,115000136,공진중학교 우체국앞 허준박물관,16233,126.8511694161,37.5668109862,강서구
6371,115000137,탑산초등학교 허준박물관,16234,126.8517605558,37.5666981923,강서구
6372,115000138,가양도시개발4단지아파트,16235,126.8531103371,37.5653356263,강서구
6373,115000139,대림경동아파트,16236,126.8532162499,37.5655880638,강서구
6374,115000140,가양도시개발5단지아파트,16237,126.85513,37.564242,강서구
6375,115000141,가양2동강변아파트,16238,126.8556380616,37.5641799397,강서구
6376,115000142,가양3동도시개발6단지아파트,16239,126.8579043717,37.5629463904,강서구
6377,115000143,가양초등학교,16240,126.85982,37.561717,강서구
6378,115000144,강서구청별관,16241,126.8594949994,37.5610226593,강서구
6379,115000145,가양3동주민센터,16242,126.8607529864,37.5614125205,강서구
6380,115000146,가양3동도시개발9단지아파트,16243,126.863307,37.559812,강서구
6381,115000147,가양도시개발9단지.세현고등학교,16244,126.8638406107,37.5597184628,강서구
6382,115000148,염창동아3차아파트.나이아가라호텔,16245,126.877626568,37.5491222747,강서구
6383,115000149,염창동리버파크호텔,16246,126.8776893136,37.5488168686,강서구
6384,115000150,염창동새마을금고,16247,126.8733240118,37.5502350947,강서구
6385,115000151,염창동새마을금고,16248,126.8727944748,37.5501570313,강서구
6386,115000152,염창동한마음.관음삼성아파트,16249,126.8697189477,37.5530470916,강서구
6387,115000153,염창동관음삼성아파트,16250,126.8693581039,37.5529295507,강서구
6388,115000154,태영.삼성한사랑아파트,16251,126.8654574304,37.5550652684,강서구
6389,115000155,금호.한솔아파트,16252,126.8654850398,37.5554473635,강서구
6390,115000156,블루나인비지니스센터.이마트,16253,126.8637439355,37.5562428349,강서구
6391,115000157,블루나인비지니스센터.이마트,16254,126.8639188939,37.5565070571,강서구
6392,115000158,이마트.강서소방서,16255,126.8617662095,37.5576633624,강서구
6393,115000159,강서소방서.이마트.증미역,16256,126.8617194697,37.557230783,강서구
6394,115000160,가양역.현대프린스텔,16257,126.8563497598,37.5602196054,강서구
6395,115000161,가양역.현대아파트,16258,126.856602,37.560458,강서구
6396,115000162,가양역.우성아파트,16259,126.8539737105,37.5614520887,강서구
6397,115000163,가양역.우성아파트,16260,126.8533961531,37.5621659393,강서구
6398,115000164,SBS공개홀,16261,126.85080021,37.5634890953,강서구
6399,115000165,SBS공개홀,16262,126.8498490115,37.563659097,강서구
6400,115000167,공진중학교,16264,126.8501204105,37.5660563465,강서구
6401,115000168,등촌동대림아파트,16265,126.8483940429,37.5644051441,강서구
6402,115000169,강서한강자이아파트,16266,126.8478709578,37.5650145106,강서구
6403,115000170,가양동CJ주식회사,16267,126.8449188039,37.5666083055,강서구
6404,115000171,가양동CJ주식회사,16268,126.843751077,37.566902324,강서구
6405,115000172,양천초등학교.겸재정선미술관,16269,126.8403424556,37.5690684929,강서구
6406,115000173,양천초등학교.겸재정선미술관,16270,126.8400360371,37.5688959697,강서구
6407,115000174,겸재정선미술관,16271,126.8381629869,37.5699094786,강서구
6408,115000175,겸재정선미술관,16272,126.8375146708,37.57058838,강서구
6409,115000176,마곡실내배드민턴장,16273,126.8300504998,37.5725390362,강서구
6410,115000177,마곡실내배드민턴장,16274,126.8319558638,37.5726747685,강서구
6411,115000178,서남물재생센터,16275,126.8279239161,37.5729491648,강서구
6412,115000179,서남물재생센터,16276,126.8272995937,37.5726869369,강서구
6413,115000180,서남환경공원,16277,126.8233199914,37.5732631527,강서구
6414,115000181,서남환경공원,16278,126.822627,37.57308,강서구
6415,115000182,방화동도시개발2단지아파트,16279,126.818567,37.573207,강서구
6416,115000183,방화동도시개발2단지아파트,16280,126.8189449898,37.5734646761,강서구
6417,115000186,방화동동부센트레빌아파트,16283,126.8138643735,37.5733225126,강서구
6418,115000187,방화동동부센트레빌아파트,16284,126.814217,37.573528,강서구
6419,115000188,방화사거리,16285,126.8104923847,37.5730855678,강서구
6420,115000189,방화사거리,16286,126.809892,37.573287,강서구
6421,115000190,개화산역,16287,126.8060833577,37.572428722,강서구
6422,115000191,개화산역,16288,126.806102,37.572722,강서구
6423,115000194,등촌3동천주교회,16291,126.8456831887,37.5598916649,강서구
6424,115000195,등촌3동천주교회,16292,126.8460350791,37.5599579041,강서구
6425,115000196,등촌3동5단지아파트.등촌고등학교,16293,126.84519,37.561745,강서구
6426,115000197,등촌3동5단지아파트.등촌고등학교,16294,126.8455808289,37.5617730123,강서구
6427,115000198,등촌3동주공4단지아파트,16295,126.8430371521,37.5624040272,강서구
6428,115000199,등촌동부영아파트,16296,126.8431057704,37.5626095674,강서구
6429,115000200,등촌3동주공10단지아파트,16297,126.8474153204,37.5619664289,강서구
6430,115000201,등촌3동대림아파트,16298,126.8472923418,37.5623231025,강서구
6431,115000206,강서공업고등학교,16303,126.8165203605,37.5756172414,강서구
6432,115000207,방화동도시개발1.2단지아파트,16304,126.8169913943,37.5751313839,강서구
6433,115000208,서울항공비즈니스고등학교,16305,126.816828,37.569443,강서구
6434,115000209,서울항공비즈니스고등학교,16306,126.8163793241,37.5689651724,강서구
6435,115000210,공항중학교,16307,126.816305,37.563222,강서구
6436,115000211,공항중학교,16308,126.81676,37.562458,강서구
6437,115000212,양천향교역,16309,126.8407116842,37.5668586144,강서구
6438,115000224,방신전통시장,16321,126.8126738174,37.5699847925,강서구
6439,115000225,방화주유소,16322,126.8125292434,37.5666910754,강서구
6440,115000229,제과점앞,16326,126.809804527,37.5604349434,강서구
6441,115000230,공항동천주교회,16327,126.811612,37.557387,강서구
6442,115000231,강서한방병원,16328,126.8390315329,37.5301259278,강서구
6443,115000232,강서한방병원,16329,126.8393407089,37.5299929864,강서구
6444,115000233,강서한강자이아파트,16330,126.8500718716,37.5663646057,강서구
6445,115000234,강서구청별관,16332,126.859807,37.561162,강서구
6446,115000241,우장산동주민센터,16339,126.8416541729,37.5478333029,강서구
6447,115000242,문성유치원,16340,126.844389496,37.5467844606,강서구
6448,115000243,제일성심병원,16341,126.845917756,37.5471216719,강서구
6449,115000244,가양7단지상가,16342,126.861713,37.560708,강서구
6450,115000246,등촌주공9단지,16344,126.850602,37.561643,강서구
6451,115000247,강서구민올림픽체육센터,16345,126.850182,37.559912,강서구
6452,115000248,등촌주공6단지,16346,126.848477,37.560553,강서구
6453,115000249,등현초등학교,16347,126.846958,37.561208,강서구
6454,115000250,가양7단지상가앞,16348,126.8619155436,37.5607705057,강서구
6455,115000251,우장산휴먼빌아파트,16350,126.8434782256,37.5474383521,강서구
