,정류소ID,ARS-ID,정류소명,X좌표,Y좌표,gu
5444,111001129,13977,증산2교,126.9108818,37.58378165,서대문구
5445,112900259,13978,홍제천입구,126.9323942,37.57883708,서대문구
5446,113000001,14001,마포역,126.9479619,37.54090036,마포구
5447,113000002,14002,마포역,126.9467854,37.54027718,마포구
5448,113000003,14003,공덕역,126.9509046,37.54360491,마포구
5449,113000004,14004,공덕역,126.9513544,37.54450168,마포구
5450,113000005,14005,아현동주민센터,126.9529071,37.54636488,마포구
5451,113000006,14006,아현동주민센터,126.9532416,37.54707778,마포구
5452,113000007,14007,마포경찰서,126.9552123,37.55019993,마포구
5453,113000008,14008,마포경찰서,126.9553048,37.55077036,마포구
5454,113000009,14009,아현초등학교,126.9571002,37.55407804,마포구
5455,113000010,14010,아현초등학교,126.9573351,37.55489813,마포구
5456,113000424,14011,합정역,126.9128324,37.54887417,마포구
5457,113000412,14012,합정역,126.9139972,37.54968151,마포구
5458,113000423,14013,서교동,126.9195816,37.55363674,마포구
5459,113000413,14014,서교동,126.9202363,37.55424903,마포구
5460,113000422,14015,홍대입구역,126.923196,37.55637342,마포구
5461,113000414,14016,홍대입구역,126.9245894,37.5574769,마포구
5462,213000038,14024,해모로이연아파트,126.8463667,37.47404797,광명시
5463,213000030,14025,제일풍경채아파트,126.8463692,37.47423111,광명시
5464,113000421,14061,동교동삼거리,126.9284588,37.55805962,마포구
5465,113000420,14062,신촌오거리.현대백화점,126.9358931,37.55539665,마포구
5466,113000419,14063,신촌오거리.2호선신촌역,126.9401438,37.55606569,마포구
5467,113000418,14064,이대역,126.9445938,37.55661302,마포구
5468,113000476,14067,웨딩타운,126.951517,37.557092,마포구
5469,113000477,14068,아현역,126.9547468,37.55729844,마포구
5470,213000022,14096,모세로삼거리.광명시보훈회관,126.8648588,37.48084712,광명시
5471,113000474,14100,아현동가구단지,126.960763,37.55805314,마포구
5472,113000011,14101,마포구청.성산자동차검사소,126.9024231,37.56495385,마포구
5473,113000012,14102,마포구청,126.9018904,37.5649024,마포구
5474,113000013,14103,마포농수산물시장.월드컵공원,126.8967728,37.5661424,마포구
5475,113000014,14104,월드컵경기장남측.월드컵공원,126.8961845,37.56672128,마포구
5476,113000015,14105,월드컵경기장서측.문화비축기지,126.8954678,37.5692365,마포구
5477,113000016,14106,월드컵경기장서측.문화비축기지,126.8949636,37.56949827,마포구
5478,113000017,14107,월드컵파크3단지.난지천공원,126.8880931,37.5733297,마포구
5479,113000018,14108,월드컵파크3단지.난지천공원,126.8881294,37.57252687,마포구
5480,113000019,14109,서부면허시험장,126.8804372,37.57788262,마포구
5481,200000321,1411,장안공원,127.01261,37.28818268,수원시 장안구
5482,113000020,14110,서부면허시험장,126.8802387,37.57740124,마포구
5483,113000021,14111,DMC첨단산업센터,126.8853566,37.58524219,마포구
5484,113000022,14112,DMC첨단산업센터,126.884787,37.585598,마포구
5485,113000025,14115,월드컵공원입구.문화비축기지입구,126.892748,37.568523,마포구
5486,113000026,14116,월드컵파크3단지정문,126.889228,37.573822,마포구
5487,113000027,14117,월드컵파크2단지.에스플렉스센터,126.890647,37.575267,마포구
5488,113000028,14118,월드컵파크2단지.에스플렉스센터,126.890291,37.5753385,마포구
5489,113000029,14119,합정역,126.9143006,37.5485905,마포구
5490,113000030,14120,합정역,126.9146252,37.54879709,마포구
5491,113000031,14121,서울화력발전소입구,126.9175062,37.54818909,마포구
5492,113000032,14122,서울화력발전소입구,126.9174453,37.54793674,마포구
5493,113000033,14123,상수역,126.9212936,37.5476339,마포구
5494,113000034,14124,상수역,126.9215638,37.54787377,마포구
5495,113000035,14125,서강초등학교,126.9257468,37.54776564,마포구
5496,113000036,14126,서강초등학교,126.9261941,37.54749109,마포구
5497,113000037,14127,광흥창역,126.930541,37.54760906,마포구
5498,113000038,14128,광흥창역,126.9305842,37.54735228,마포구
5499,113000039,14129,광흥창역,126.9340214,37.54721007,마포구
5500,113000040,14130,마포세무서,126.9390917,37.5469713,마포구
5501,113000485,14131,중앙잔디광장,126.879226,37.5663188,마포구
5502,113000042,14132,마포역,126.9457368,37.53970901,마포구
5503,113000486,14133,노을공원입구(난지미술창작스튜디오),126.8806949,37.56940636,마포구
5504,113000471,14134,공덕역10번출구,126.9531186,37.54194684,마포구
5505,113000470,14135,공덕역10번출구,126.952932,37.54175,마포구
5506,113000493,14136,난지천공원다목적구장,126.883467,37.57418404,마포구
5507,113000487,14137,난지천공원,126.8860554,37.57396933,마포구
5508,113000491,14138,월드컵경기장역,126.9001971,37.56952624,마포구
5509,113000492,14139,마포구청.농수산물시장,126.8995834,37.56629891,마포구
5510,113000488,14140,난지천공원다목적구장,126.8827495,37.57390901,마포구
5511,113000051,14141,공덕역.공덕시장,126.9531346,37.54441319,마포구
5512,113000052,14142,공덕시장,126.9539971,37.54429459,마포구
5513,113000053,14143,신덕성결교회,126.9566906,37.54594101,마포구
5514,113000054,14144,신덕성결교회,126.9563172,37.54598683,마포구
5515,113000055,14145,한겨레신문사,126.9588159,37.54814675,마포구
5516,113000056,14146,한겨레신문사,126.9590887,37.54800627,마포구
5517,113000489,14147,노을공원입구(난지미술창작스튜디오),126.8803047,37.56958671,마포구
5518,113000490,14148,난지한강공원(야구장),126.8760931,37.56851799,마포구
5519,113000058,14149,공덕오거리,126.9531626,37.54307327,마포구
5520,113000059,14150,공덕오거리,126.9529489,37.54284792,마포구
5521,113000060,14151,용마루고개.신공덕삼성아파트,126.955885,37.541871,마포구
5522,113000061,14152,서울대동창회관,126.9507441,37.54244496,마포구
5523,113000062,14153,공덕역,126.9514298,37.54347807,마포구
5524,113000063,14154,도화동현대아파트,126.9557015,37.54033222,마포구
5525,113000064,14155,도화동현대아파트,126.9558315,37.54045031,마포구
5526,113000065,14156,중동초등학교,126.9104195,37.56687261,마포구
5527,113000066,14157,중동초등학교,126.9103077,37.56662202,마포구
5528,113000067,14158,성산2동주민센터,126.9083263,37.56779282,마포구
5529,113000068,14159,성산2동주민센터,126.908437,37.56800376,마포구
5530,113000069,14160,성산119안전센터,126.9038567,37.56986178,마포구
5531,113000070,14161,성산119안전센터,126.9035602,37.56973809,마포구
5532,113000071,14162,성산아파트,126.9014985,37.57159714,마포구
5533,113000072,14163,성산아파트,126.901525,37.57125745,마포구
5534,113000073,14164,상암휴먼시아아파트,126.8962007,37.57504422,마포구
5535,113000074,14165,상암휴먼시아아파트,126.895379,37.57523679,마포구
5536,113000075,14166,상암초등학교,126.8932805,37.57647391,마포구
5537,113000076,14167,상암초등학교,126.8934931,37.57663449,마포구
5538,113000077,14168,신촌로터리,126.9368825,37.55380945,마포구
5539,113000078,14169,신촌로터리,126.9372676,37.55352401,마포구
5540,113000079,14170,서강대학교,126.93797,37.5511,마포구
5541,113000080,14171,서강대학교,126.9373154,37.55182728,마포구
5542,113000081,14172,광성중고등학교,126.9386715,37.54935481,마포구
5543,113000082,14173,광성중고등학교,126.93986,37.548952,마포구
5544,113000083,14174,대흥역,126.9409887,37.54810675,마포구
5545,113000084,14175,대흥역,126.9429743,37.54753823,마포구
5546,113000085,14176,용강초등학교,126.9435145,37.54697711,마포구
5547,113000086,14177,동도중학교.서울디자인고등학교,126.9454015,37.54647789,마포구
5548,213000044,14177,광명돔경륜장.목감문,126.8433627,37.46716604,광명시
5549,113000087,14178,동도중학교.서울디자인고등학교,126.946571,37.54575394,마포구
5550,113000088,14179,공덕역2번출구,126.9481818,37.54534335,마포구
5551,113000089,14180,공덕역1번출구,126.9493208,37.54443234,마포구
5552,113000090,14181,서서울농협홍대역점,126.91986,37.556405,마포구
5553,113000091,14182,동교로사거리,126.9209476,37.55584624,마포구
5554,113000479,14184,성산동,126.9067023,37.56476027,마포구
5555,113000094,14185,성산2교,126.9124647,37.56423304,마포구
5556,113000095,14186,성산2교,126.9132055,37.56386324,마포구
5557,113000096,14187,성미약수터,126.915105,37.56179661,마포구
5558,113000097,14188,성미약수터,126.9140662,37.56246357,마포구
5559,113000098,14189,경성중고.홍대부속여중고입구,126.9158071,37.56055181,마포구
5560,113000099,14190,경성중고.홍대부속여중고입구,126.916614,37.55965129,마포구
5561,113000100,14191,경성중고.홍대부속여중고입구,126.917281,37.55940936,마포구
5562,113000101,14192,서울도시가스마포사옥,126.9192505,37.55731118,마포구
5563,113000102,14193,서울도시가스마포사옥,126.9182029,37.55787904,마포구
5564,113000103,14194,마포구청역,126.9026626,37.56272775,마포구
5565,113000104,14195,마포구청역,126.9022263,37.56224531,마포구
5566,113000105,14196,마포중앙도서관,126.9067285,37.56367628,마포구
5567,113000106,14197,마포중앙도서관,126.907457,37.564253,마포구
5568,113000107,14198,성산2교,126.9132319,37.56549514,마포구
5569,113000108,14199,성산2교,126.9126441,37.56569295,마포구
5570,113000109,14200,광흥창역.서강동주민센터,126.9319143,37.54827848,마포구
5571,113000110,14201,광흥창역.서강동주민센터,126.9313858,37.54859595,마포구
5572,113000111,14202,창전현대홈타운,126.9326512,37.550665,마포구
5573,213000052,14202,광명돔경륜장.광남문,126.8456398,37.4698133,광명시
5574,113000112,14203,창전현대홈타운,126.9321995,37.5507125,마포구
5575,113000113,14204,신촌로터리,126.9348326,37.55402911,마포구
5576,213000457,14204,광명역세권휴먼시아2단지,126.8834371,37.42952827,광명시
5577,113000114,14205,신촌로터리,126.9356826,37.5540512,마포구
5578,113000116,14207,이화여대입구,126.9447875,37.55648966,마포구
5579,113000117,14208,이화여대입구,126.9457319,37.5559161,마포구
5580,113000118,14209,이화여대입구,126.9460206,37.55579909,마포구
5581,213000186,14209,광명역자이타워,126.8879689,37.4195992,광명시
5582,213000217,14210,원가학경로당앞,126.8506887,37.41701209,광명시
5583,113000119,14210,대흥교회,126.9457581,37.55404995,마포구
5584,113000120,14211,대흥교회,126.9460582,37.55378877,마포구
5585,113000121,14212,서강대학교후문,126.9439465,37.55049519,마포구
5586,113000472,14213,마포자이2차아파트.대흥역,126.942535,37.548758,마포구
5587,113000124,14215,굴레방다리.아현역,126.9574606,37.55715181,마포구
5588,113000125,14216,양화진성지공원입구,126.9122481,37.54865754,마포구
5589,113000494,14217,홍대입구,126.920576,37.5546534,마포구
5590,113000127,14218,홀트아동복지회,126.9121781,37.54901065,마포구
5591,113000128,14219,합정역,126.9156095,37.55106044,마포구
5592,113000129,14220,합정역,126.9153072,37.5502177,마포구
5593,113000133,14224,홍대입구역,126.9231281,37.55666423,마포구
5594,113000134,14225,홍대입구역,126.9226012,37.5557706,마포구
5595,113000135,14226,연남동,126.927541,37.56252217,마포구
5596,113000137,14228,신촌역,126.934761,37.55563752,마포구
5597,113000139,14230,극동방송,126.9231512,37.5494238,마포구
5598,113000140,14231,극동방송,126.9229225,37.54942905,마포구
5599,113000141,14232,홍익대학교,126.9238048,37.55219058,마포구
5600,113000142,14233,홍익대학교,126.9246414,37.55307059,마포구
5601,113000143,14234,산울림소극장,126.9298078,37.55437031,마포구
5602,113000144,14235,산울림소극장,126.9301572,37.55495817,마포구
5603,113000145,14236,신수중학교,126.9326481,37.54524221,마포구
5604,113000146,14237,신수중학교,126.9327521,37.545436,마포구
5605,113000147,14238,래미안웰스트림아파트,126.9362365,37.54423137,마포구
5606,113000148,14239,한국출판콘텐츠센터,126.935409,37.5446548,마포구
5607,113000149,14240,용강동주민센터,126.9404187,37.54191773,마포구
5608,113000150,14241,용강동주민센터,126.9411794,37.54170996,마포구
5609,113000151,14242,용강동입구,126.9441051,37.53963255,마포구
5610,113000152,14243,마포대교입구,126.9439921,37.53940813,마포구
5611,113000153,14244,메세나폴리스,126.9129434,37.55076745,마포구
5612,113000154,14245,마포한강푸르지오,126.912592,37.550787,마포구
5613,113000155,14246,성산초등학교입구,126.9118677,37.55313023,마포구
5614,113000156,14247,성산초등학교입구,126.912262,37.553218,마포구
5615,113000157,14248,기업은행서교동지점(최규하대통령가옥),126.9114639,37.55479154,마포구
5616,113000158,14249,기업은행서교동지점(최규하대통령가옥),126.9108956,37.55486951,마포구
5617,213000279,14249,뒷골,126.8598676,37.41489241,광명시
5618,113000159,14250,망원시장.망원동월드컵시장입구,126.9085178,37.55752051,마포구
5619,113000160,14251,망원시장.망원동월드컵시장입구,126.9089433,37.55759113,마포구
5620,113000161,14252,마포구청역입구,126.9063647,37.56042755,마포구
5621,113000162,14253,마포구청역입구,126.9057249,37.56059465,마포구
5622,113000163,14254,성서초등학교,126.9114976,37.55880324,마포구
5623,113000164,14255,성서초등학교,126.9111731,37.55851374,마포구
5624,113000234,14256,새서울의원,126.9072377,37.55109381,마포구
5625,113000166,14257,미원아파트입구,126.9032162,37.55912293,마포구
5626,113000167,14258,미원아파트입구,126.9033226,37.55916537,마포구
5627,113000168,14259,망원2동주민센터,126.9030951,37.56000591,마포구
5628,113000169,14260,망원2동주민센터,126.9029286,37.56008056,마포구
5629,113000170,14261,청기와빌라,126.9041074,37.56060866,마포구
5630,113000171,14262,청기와빌라,126.9047513,37.56076057,마포구
5631,113000172,14263,망원정입구,126.9069936,37.55259394,마포구
5632,113000173,14264,성산초등학교,126.9100992,37.55359386,마포구
5633,113000174,14265,서서울농협,126.9062208,37.55331691,마포구
5634,113000175,14266,서서울농협,126.9060056,37.55340865,마포구
5635,113000176,14267,망원1동주민센터,126.9048936,37.55562355,마포구
5636,113000177,14268,망원1동주민센터,126.9051055,37.5554408,마포구
5637,113000178,14269,동교초등학교,126.9043033,37.55802046,마포구
5638,113000179,14270,동교초등학교,126.9040871,37.55789095,마포구
5639,113000180,14271,월드컵파크7단지,126.8784199,37.58114971,마포구
5640,113000181,14272,월드컵파크7단지,126.878963,37.581876,마포구
5641,113000182,14273,월드컵경기장북측,126.8993188,37.57280186,마포구
5642,113000183,14274,월드컵경기장북측,126.898104,37.573967,마포구
5643,113000184,14275,경성중고.홍대부속여중고입구,126.9156529,37.5597317,마포구
5644,113000189,14283,삼진제약,126.9270722,37.55340912,마포구
5645,113000190,14284,홍대입구역사거리,126.9220783,37.55483957,마포구
5646,113000192,14286,상암DMC홍보관.YTN,126.891323,37.577985,마포구
5647,113000193,14287,상암DMC홍보관.YTN,126.8912876,37.57746059,마포구
5648,113000194,14288,월드컵파크5단지.상암중고등학교입구,126.886335,37.580921,마포구
5649,113000195,14289,월드컵파크5단지,126.8865178,37.58033328,마포구
5650,113000196,14290,상암DMC입구,126.8826124,37.58343101,마포구
5651,113000197,14291,상암고등학교,126.8840462,37.58177983,마포구
5652,213000319,14291,철산동우체국.철산래미안자이아 ,126.8727876,37.4722835,광명시
5653,113000198,14292,월드컵파크3단지후문,126.889762,37.571242,마포구
5654,113000199,14293,마포아트센터,126.9439378,37.54992028,마포구
5655,113000201,14295,월드컵파크4단지후문.JTBC,126.8900683,37.57738557,마포구
5656,113000202,14296,디지털미디어시티역2번출구,126.8996741,37.57520782,마포구
5657,113000203,14306,월드컵파크4단지후문.JTBC,126.8900281,37.57780994,마포구
5658,113000204,14307,누리꿈스퀘어.MBC,126.889637,37.578988,마포구
5659,113000205,14308,월드메르디앙아파트,126.9234284,37.54507349,마포구
5660,113000206,14309,월드메르디앙아파트,126.924291,37.54480912,마포구
5661,113000207,14310,한강밤섬자이아파트,126.9277927,37.54573584,마포구
5662,113000208,14311,한강밤섬자이아파트,126.9277295,37.54554928,마포구
5663,113000209,14312,서강해모로아파트,126.9294971,37.54568641,마포구
5664,113000210,14313,서강해모로아파트,126.9296149,37.54549455,마포구
5665,113000211,14314,서교동주민센터.마포신문사,126.9163533,37.55489152,마포구
5666,113000212,14315,동교로사거리,126.9198284,37.55564455,마포구
5667,113000213,14316,월드컵경기장북측,126.8980782,37.57348202,마포구
5668,113000214,14317,강변한신코아,126.943956,37.53722164,마포구
5669,113000430,14330,난지한강공원,126.878477,37.567732,마포구
5670,113000428,14331,난지한강공원,126.875258,37.568751,마포구
5671,113000410,14332,월드컵공원입구.문화비축기지입구,126.892749,37.568177,마포구
5672,113000425,14333,디지털미디어시티역,126.9006314,37.57499713,마포구
5673,113000433,14334,월드컵파크9.10.11.12단지,126.878833,37.58533,마포구
5674,113000432,14335,월드컵파크9.10.11.12단지,126.8798243,37.58442751,마포구
5675,102000254,14336,용마루고개.브라운스톤공덕아파트,126.95705,37.540992,용산구
5676,113000436,14337,하늘초등학교,126.879658,37.585322,마포구
5677,113000435,14338,월드컵파크10단지,126.8815891,37.58612515,마포구
5678,113000437,14339,월드컵파크11.12단지,126.8808993,37.58627043,마포구
5679,113000438,14340,수색교,126.8841306,37.58722159,마포구
5680,113000434,14341,수색교,126.8839599,37.58708175,마포구
5681,113000495,14342,가좌역1번출구,126.9152645,37.5682205,마포구
5682,113000496,14343,가좌역,126.9153689,37.5678974,마포구
5683,113000448,14344,디지털미디어시티역,126.9005264,37.57561249,마포구
5684,113000446,14346,청구아파트.참누리아파트,126.9028582,37.57423215,마포구
5685,113000445,14347,청구아파트.참누리아파트,126.9031032,37.57383317,마포구
5686,113000444,14348,중동현대아파트,126.9072676,37.57168561,마포구
5687,113000443,14349,중동현대아파트,126.9070708,37.57152056,마포구
5688,113000442,14350,가좌행복주택.건영월드컵아파트,126.9123798,37.56929804,마포구
5689,113000441,14351,가좌행복주택.건영월드컵아파트,126.911788,37.56931633,마포구
5690,113000440,14352,월드컵아이파크,126.9134887,37.5666307,마포구
5691,113000439,14353,월드컵아이파크,126.9136847,37.56647135,마포구
5692,113000455,14354,DMC첨단산업센터,126.8867308,37.58402615,마포구
5693,113000454,14355,DMC첨단산업센터,126.8866227,37.58361875,마포구
5694,113000453,14356,SBS.YTN,126.8944828,37.57974505,마포구
5695,113000452,14357,SBS.YTN,126.8940289,37.5796266,마포구
5696,113000451,14358,공항철도디지털미디어시티역,126.8989059,37.57669692,마포구
5697,113000450,14359,공항철도디지털미디어시티역,126.8980882,37.57694402,마포구
5698,113000449,14360,디지털미디어시티역,126.9008712,37.57510366,마포구
5699,113000469,14361,상암동주민센터앞,126.8939275,37.5784614,마포구
5700,111001115,14362,MBC,126.8909503,37.58189405,마포구
5701,111001114,14363,MBC,126.8908953,37.58165157,마포구
5702,213000458,14399,기아자동차중문,126.8923777,37.43895835,광명시
5703,213000459,14400,기아자동차중문,126.8922707,37.43868599,광명시
5704,213000460,14403,기아생활관,126.8849823,37.4352102,광명시
5705,213000461,14404,충현고등학교,126.8853393,37.43276526,광명시
5706,213000371,14405,충현고등학교,126.8856043,37.43244121,광명시
5707,213000372,14406,충현고등학교정문.광명역세권5단,126.8845547,37.43198801,광명시
5708,213000373,14407,광명역세권5단지,126.8842923,37.43176048,광명시
5709,213000462,14408,광명역세권휴먼시아4.5단지,126.883907,37.4303605,광명시
5710,213000463,14409,광명역세권휴먼시아4.5단지,126.8837297,37.43029266,광명시
5711,213000465,14410,광명역세권휴먼시아2단지,126.8834658,37.42938747,광명시
5712,213000466,14411,충현중학교,126.8816782,37.42954657,광명시
5713,213000467,14412,충현중학교,126.8816579,37.42939959,광명시
5714,213000412,14413,광명역B주차장,126.8823733,37.41482839,광명시
5715,213000468,14414,공작기계회관,126.8830081,37.42191788,광명시
5716,213000469,14415,개운아파트,126.8783165,37.43824217,광명시
5717,213000470,14416,현대미도아파트,126.8767779,37.43673813,광명시
5718,213000471,14417,미도3차아파트,126.8771496,37.43497413,광명시
5719,213000472,14418,삼정타운,126.8759324,37.43437166,광명시
5720,213000473,14419,군부대입구,126.8754061,37.43299121,광명시
5721,213000474,14420,빌라삼거리,126.8769599,37.43235313,광명시
5722,213000476,14422,진로마트(마을),126.879876,37.43643491,광명시
5723,213000477,14423,기아자동차고객센터(마을),126.8825883,37.43624539,광명시
5724,213000478,14424,소하사거리.진로마트(마을),126.8800796,37.4365804,광명시
5725,213000370,14425,광명역세권1단지정문,126.8853009,37.43467206,광명시
5726,213000479,14427,역세권상업지역,126.8826864,37.42038794,광명시
5727,213000475,14428,광명동굴제3공영주차장,126.8782667,37.43270839,광명시
5728,213000413,14430,롯데아울렛광명점,126.8852771,37.42382458,광명시
5729,213000414,14431,중앙대학교광명병원,126.8857638,37.4232897,광명시
5730,213000415,14432,소하2동행정복지센터,126.8803078,37.43195483,광명시
5731,213000416,14433,소하2동행정복지센터,126.8804077,37.43172783,광명시
5732,213000436,14442,양지사거리.체육공원,126.8775867,37.41552373,광명시
5733,213000485,14463,코스트코광명점,126.8846624,37.42082559,광명시
5734,213000488,14466,광명역A주차장,126.8837593,37.41849213,광명시
5735,213000071,14472,해방촌입구,126.8325656,37.46462892,광명시
5736,213000164,14473,해방촌입구,126.8327461,37.46469566,광명시
5737,113900288,14490,난지천공원,126.8868466,37.57409264,마포구
5738,113900296,14491,공덕시장,126.9541673,37.54438686,마포구
5739,113900260,14492,마포16번종점,126.8988594,37.5608656,마포구
5740,113900297,14493,서부면허시험장.월드컵파크8단지,126.8816816,37.57850743,마포구
5741,113900299,14494,창전중앙하이츠아파트,126.9275632,37.55007756,마포구
5742,113900284,14495,망원유수지.마포구민체육센터,126.8985925,37.55649687,마포구
5743,113900285,14496,양화진성지,126.9119308,37.54564037,마포구
5744,113900300,14497,홍대입구역,126.9236679,37.55732547,마포구
5745,113900301,14498,홍대입구역,126.9235362,37.55763657,마포구
5746,113900302,14499,아현전철역,126.956065,37.55689615,마포구
5747,113900303,14500,샛별문방구.마포전철역,126.9476288,37.5398243,마포구
5748,113900304,14501,청암대,126.9477584,37.53568922,마포구
5749,113900219,14502,한겨레신문사,126.9589794,37.5471556,마포구
5750,113900305,14503,동원데자뷰아파트,126.8992212,37.56033787,마포구
5751,113900306,14505,창전삼성아파트109동,126.9302782,37.55024461,마포구
5752,113900307,14506,홍대후문,126.9273675,37.55120613,마포구
5753,113900308,14507,신촌수정탕,126.9375706,37.54979815,마포구
5754,113900014,14508,태양빌딩,126.8993651,37.55606411,마포구
5755,113900273,14509,난지천공원,126.8860527,37.57408838,마포구
5756,113900016,14510,다운교회,126.9126608,37.54559586,마포구
5757,113900245,14511,동교로사거리,126.9210303,37.55579133,마포구
5758,113900017,14512,코오롱아파트106동앞,126.9231009,37.56090911,마포구
5759,113900018,14513,가든호텔.삼성프라자,126.949368,37.54079491,마포구
5760,113900019,14514,우성아파트3동,126.9475069,37.53616489,마포구
5761,113900020,14515,대상아파트,126.899642,37.55974261,마포구
5762,113900022,14517,창전삼성아파트107동,126.9309953,37.55073162,마포구
5763,113900023,14518,서강유치원,126.927995,37.55191207,마포구
5764,113900024,14519,삼익아파트입구,126.9356035,37.54990702,마포구
5765,113900025,14520,용약국,126.9367688,37.55443385,마포구
5766,113900274,14521,월드컵파크3단지,126.8880659,37.57257997,마포구
5767,113900026,14522,한이맨션,126.9141581,37.54551586,마포구
5768,113900027,14524,코오롱아파트104동앞,126.9219754,37.56229335,마포구
5769,113900028,14525,돼지슈퍼,126.9614846,37.55692161,마포구
5770,113900029,14527,하나님의교회,126.9600539,37.5462756,마포구
5771,113900030,14528,신부파스카아파트,126.9003564,37.55875742,마포구
5772,113900031,14530,창전삼성아파트104동,126.9315847,37.55107709,마포구
5773,113900032,14531,유관순무용원,126.9290988,37.55273544,마포구
5774,113900033,14532,신수경남아파트,126.9336172,37.55001045,마포구
5775,113900251,14534,성원아파트,126.901618,37.55653457,마포구
5776,113900035,14536,서일빌딩,126.9159826,37.54541625,마포구
5777,113900267,14537,청원빌딩,126.918165,37.55841517,마포구
5778,113900036,14538,코오롱아파트사거리,126.9213939,37.56303456,마포구
5779,113900037,14539,신일약국,126.9625988,37.55601006,마포구
5780,101900026,14540,아현실버복지관,126.9602156,37.55764126,
5781,113900038,14541,S마트,126.9475662,37.53868828,마포구
5782,113900039,14542,동교초등학교,126.9014439,37.55722737,마포구
5783,113900040,14544,창전삼성아파트입구,126.9324081,37.55162993,마포구
5784,113900041,14545,와우공원입구,126.9300208,37.55318113,마포구
5785,113900042,14546,마포소방서,126.9326945,37.5490809,마포구
5786,113900043,14547,광흥창역.서강동주민센터,126.932547,37.54825181,마포구
5787,113900225,14548,대흥역,126.9410725,37.54807164,마포구
5788,113900252,14549,동교초등학교,126.9029521,37.55681141,마포구
5789,113900044,14550,마포농수산물시장.월드컵경기장,126.8972676,37.56606894,마포구
5790,113900045,14551,마포새빛문화숲,126.9179054,37.54528965,마포구
5791,113900046,14552,경성고교입구,126.9166359,37.56011118,마포구
5792,113900047,14553,대룡빌딩,126.9222717,37.56368213,마포구
5793,113900049,14554,열린마트,126.9515801,37.54203638,마포구
5794,113900262,14555,성원아파트,126.9015668,37.55671025,마포구
5795,113900309,14556,한강공원입구,126.8992249,37.55622911,마포구
5796,113900050,14557,금호태영아파트,126.9317249,37.55372008,마포구
5797,113900246,14558,경의선책거리.산울림소극장,126.9303701,37.55492495,마포구
5798,113900231,14559,신수동성당.신수동주민센터,126.9338505,37.54726044,마포구
5799,113900051,14560,서강수협.신수중학교,126.93239,37.54531505,마포구
5800,113900052,14561,용강초등학교,126.9432068,37.5471444,마포구
5801,113900253,14562,하나은행망원동지점,126.9042806,37.55708913,마포구
5802,113900053,14563,마포구청.마포구청역,126.9009459,37.56575039,마포구
5803,113900054,14564,마포새빛문화숲후문,126.921036,37.54502866,마포구
5804,113900055,14565,마포FM,126.9177139,37.56099649,마포구
5805,113900056,14566,연남동주민센터,126.9230682,37.56408634,마포구
5806,113900057,14567,도화현대1차아파트111동앞,126.9543656,37.54117514,마포구
5807,113900058,14569,성원아파트,126.9371835,37.54717215,마포구
5808,113900059,14570,한국출판콘텐츠센터,126.9354782,37.54458824,마포구
5809,113900060,14571,서울여자중고등학교,126.9471496,37.54705538,마포구
5810,113900254,14572,망원시장,126.9059847,37.55743923,마포구
5811,113900061,14573,월드컵경기장역,126.9002903,37.56927041,마포구
5812,113900062,14574,상수동,126.92305,37.54649067,마포구
5813,113900265,14575,경성중고.홍익디자인고,126.9192591,37.56191397,마포구
5814,113900063,14576,에덴지우아파트,126.9242178,37.5645908,마포구
5815,113900064,14577,도화현대1차아파트,126.9554309,37.5404826,마포구
5816,113900065,14579,망원유수지.마포구민체육센터,126.8990019,37.55590701,마포구
5817,113900232,14582,마포세무서,126.9389468,37.54701628,마포구
5818,113900066,14583,신수현대아파트.래미안웰스트림,126.936702,37.54371799,마포구
5819,113900067,14584,염리삼성아파트,126.9475662,37.54848561,마포구
5820,113900068,14585,망원역입구,126.9076978,37.55782498,마포구
5821,113900069,14586,상수역,126.9230487,37.54728733,마포구
5822,113900070,14587,코오롱아파트사거리,126.920851,37.56369831,마포구
5823,113900071,14588,에덴맨션,126.9249462,37.56398392,마포구
5824,113900286,14589,서부수도사업소,126.9598728,37.55680483,마포구
5825,113900255,14590,화평교회,126.9011589,37.55443735,마포구
5826,113900247,14591,신촌역,126.9348063,37.55562043,마포구
5827,113900072,14592,굴다리시장,126.9414168,37.54627864,마포구
5828,113900073,14593,신석초등학교,126.9386569,37.54316395,마포구
5829,113900074,14594,일성여자중고등학교,126.9484113,37.54887345,마포구
5830,113900075,14595,망원전철역,126.9098507,37.55603563,마포구
5831,113900076,14596,상수두산아파트,126.924441,37.54754675,마포구
5832,113900077,14597,경성중고후문,126.9202968,37.56437916,마포구
5833,113900078,14598,하모니마트사거리,126.9253883,37.56336606,마포구
5834,113900217,14599,만물사부동산,126.9607372,37.55534805,마포구
5835,113900079,14600,하나님의교회,126.9553128,37.53933186,마포구
5836,113900001,14601,MBC,126.8917373,37.57962812,마포구
5837,113900002,14602,월드컵파크4단지,126.8877411,37.57780148,마포구
5838,113900003,14603,상암중학교,126.8875406,37.57932414,마포구
5839,113900004,14604,서울산업진흥원.국악방송,126.8890895,37.5808142,마포구
5840,113900005,14605,우리기술사옥.한국지역정보개발원,126.8879858,37.58223778,마포구
5841,113900006,14606,DMC빌,126.8855905,37.58238185,마포구
5842,113900007,14607,우리금융상암센터.DMC빌,126.8854627,37.58191375,마포구
