,자치구별,번지,본번,부번,단지명,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
7181,서대문구,390,390.0,0.0,래미안루센티아,59.98,202209,96500,1608,2022,9
7182,서대문구,390,390.0,0.0,래미안루센티아,59.98,202212,89000,1483,2022,12
7183,서대문구,380,380.0,0.0,쌍용스윗닷홈,128.21,202205,95000,740,2022,5
7184,서대문구,380,380.0,0.0,쌍용스윗닷홈,84.98,202206,110000,1294,2022,6
7185,서대문구,105-1,105.0,1.0,창덕에버빌,80.33,202205,61500,765,2022,5
7186,서대문구,105-1,105.0,1.0,창덕에버빌,80.33,202205,67000,834,2022,5
7187,서대문구,261,261.0,0.0,돈의문센트레빌,59.98,202203,118000,1967,2022,3
7188,서대문구,261,261.0,0.0,돈의문센트레빌,84.99,202203,149000,1753,2022,3
7189,서대문구,261,261.0,0.0,돈의문센트레빌,59.98,202204,110000,1833,2022,4
7190,서대문구,261,261.0,0.0,돈의문센트레빌,114.98,202204,148000,1287,2022,4
7191,서대문구,261,261.0,0.0,돈의문센트레빌,59.98,202205,111000,1850,2022,5
7192,서대문구,261,261.0,0.0,돈의문센트레빌,114.98,202205,178000,1548,2022,5
7193,서대문구,261,261.0,0.0,돈의문센트레빌,114.98,202205,171000,1487,2022,5
7194,서대문구,260,260.0,0.0,동부센트레빌,84.93,202201,90500,1065,2022,1
7195,서대문구,144,144.0,0.0,럭키대현,59.7,202202,50000,837,2022,2
7196,서대문구,144,144.0,0.0,럭키대현,121.6,202203,129500,1064,2022,3
7197,서대문구,144,144.0,0.0,럭키대현,83.38,202208,105000,1259,2022,8
7198,서대문구,144,144.0,0.0,럭키대현,83.38,202209,104500,1253,2022,9
7199,서대문구,144,144.0,0.0,럭키대현,83.38,202211,89500,1073,2022,11
7200,서대문구,104-36,104.0,36.0,신촌자이엘라,25.21,202203,28000,1110,2022,3
7201,서대문구,104-36,104.0,36.0,신촌자이엘라,23.36,202207,25500,1091,2022,7
7202,서대문구,104-36,104.0,36.0,신촌자이엘라,29.63,202207,33500,1130,2022,7
7203,서대문구,104-36,104.0,36.0,신촌자이엘라,25.21,202211,26500,1051,2022,11
7204,서대문구,145,145.0,0.0,예스에이피엠,38.72,202205,34900,901,2022,5
7205,서대문구,90-70,90.0,70.0,파라타워,16.299,202205,23000,1411,2022,5
7206,서대문구,90-70,90.0,70.0,파라타워,15.792,202205,23600,1494,2022,5
7207,서대문구,90-70,90.0,70.0,파라타워,16.299,202206,21500,1319,2022,6
7208,서대문구,90-70,90.0,70.0,파라타워,15.792,202208,24500,1551,2022,8
7209,서대문구,90-70,90.0,70.0,파라타워,15.792,202210,24000,1519,2022,10
7210,서대문구,90-70,90.0,70.0,파라타워,16.299,202210,24000,1472,2022,10
7211,서대문구,90-70,90.0,70.0,파라타워,15.792,202212,24700,1564,2022,12
7212,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.95,202203,135000,1589,2022,3
7213,서대문구,481,481.0,0.0,DMC래미안e편한세상,153.86,202203,175000,1137,2022,3
7214,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.95,202203,134000,1577,2022,3
7215,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.94,202205,134000,1577,2022,5
7216,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.95,202206,120000,1412,2022,6
7217,서대문구,481,481.0,0.0,DMC래미안e편한세상,59.97,202206,109000,1817,2022,6
7218,서대문구,481,481.0,0.0,DMC래미안e편한세상,59.97,202207,109000,1817,2022,7
7219,서대문구,481,481.0,0.0,DMC래미안e편한세상,120.95,202208,155000,1281,2022,8
7220,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.92,202208,110000,1295,2022,8
7221,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.93,202209,112500,1324,2022,9
7222,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.92,202210,105000,1236,2022,10
7223,서대문구,481,481.0,0.0,DMC래미안e편한세상,59.97,202210,86000,1434,2022,10
7224,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.95,202211,98000,1153,2022,11
7225,서대문구,481,481.0,0.0,DMC래미안e편한세상,84.92,202212,69000,812,2022,12
7226,서대문구,481,481.0,0.0,DMC래미안e편한세상,120.95,202212,125000,1033,2022,12
7227,서대문구,467,467.0,0.0,DMC서부인터빌,84.66,202206,75000,885,2022,6
7228,서대문구,431,431.0,0.0,DMC한양,84.33,202201,96000,1138,2022,1
7229,서대문구,431,431.0,0.0,DMC한양,65.34,202206,81000,1239,2022,6
7230,서대문구,431,431.0,0.0,DMC한양,84.33,202207,96000,1138,2022,7
7231,서대문구,453,453.0,0.0,DMC현대아파트,55.47,202203,66000,1189,2022,3
7232,서대문구,453,453.0,0.0,DMC현대아파트,84.95,202211,65000,765,2022,11
7233,서대문구,336-4,336.0,4.0,명진,84.54,202206,50000,591,2022,6
7234,서대문구,449,449.0,0.0,북가좌삼호,114.03,202206,110000,964,2022,6
7235,서대문구,449,449.0,0.0,북가좌삼호,75.75,202210,81000,1069,2022,10
7236,서대문구,371-1,371.0,1.0,월드컵현대,111.13,202201,105000,944,2022,1
7237,서대문구,371-1,371.0,1.0,월드컵현대,59.76,202202,82000,1372,2022,2
7238,서대문구,371-1,371.0,1.0,월드컵현대,59.76,202203,79000,1321,2022,3
7239,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,59.85,202201,147000,2456,2022,1
7240,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,59.85,202203,140000,2339,2022,3
7241,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,84.98,202203,159000,1871,2022,3
7242,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,84.93,202205,150000,1766,2022,5
7243,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,84.93,202205,165000,1942,2022,5
7244,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,84.93,202207,159000,1872,2022,7
7245,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,84.98,202211,148000,1741,2022,11
7246,서대문구,1013,1013.0,0.0,e편한세상신촌1단지,59.85,202211,104500,1746,2022,11
7247,서대문구,149,149.0,0.0,e편한세상신촌2단지,59.85,202201,148500,2481,2022,1
7248,서대문구,149,149.0,0.0,e편한세상신촌2단지,59.85,202211,110000,1837,2022,11
7249,서대문구,149,149.0,0.0,e편한세상신촌3단지,59.96,202205,133000,2218,2022,5
7250,서대문구,149,149.0,0.0,e편한세상신촌3단지,59.85,202210,124000,2071,2022,10
7251,서대문구,149,149.0,0.0,e편한세상신촌3단지,59.97,202212,117000,1950,2022,12
7252,서대문구,1-52,1.0,52.0,건일팰리스,84.54,202207,59500,703,2022,7
7253,서대문구,118-9,118.0,9.0,경남(2차),122.91,202202,150350,1223,2022,2
7254,서대문구,1009,1009.0,0.0,두산,59.96,202203,95000,1584,2022,3
7255,서대문구,1009,1009.0,0.0,두산,59.96,202204,96000,1601,2022,4
7256,서대문구,1009,1009.0,0.0,두산,59.96,202205,96000,1601,2022,5
7257,서대문구,1009,1009.0,0.0,두산,59.96,202205,90000,1501,2022,5
7258,서대문구,1009,1009.0,0.0,두산,59.96,202207,91000,1517,2022,7
7259,서대문구,1009,1009.0,0.0,두산,59.96,202208,82000,1367,2022,8
7260,서대문구,1009,1009.0,0.0,두산,59.96,202212,68000,1134,2022,12
7261,서대문구,1009,1009.0,0.0,두산,59.96,202212,65000,1084,2022,12
7262,서대문구,187-14,187.0,14.0,북아현1차,100.1,202207,90500,904,2022,7
7263,서대문구,187-14,187.0,14.0,북아현1차,100.1,202207,91000,909,2022,7
7264,서대문구,114-1,114.0,1.0,북아현맨션,84.95,202204,141850,1669,2022,4
7265,서대문구,1-422,1.0,422.0,비버리힐,129.22,202205,80000,619,2022,5
7266,서대문구,1-422,1.0,422.0,비버리힐,129.22,202211,91000,704,2022,11
7267,서대문구,1-97,1.0,97.0,성우아파트,84.48,202205,123000,1455,2022,5
7268,서대문구,1011,1011.0,0.0,신촌푸르지오,109.0901,202201,175000,1604,2022,1
7269,서대문구,1011,1011.0,0.0,신촌푸르지오,84.9892,202203,156000,1835,2022,3
7270,서대문구,1011,1011.0,0.0,신촌푸르지오,59.9973,202204,139000,2316,2022,4
7271,서대문구,1011,1011.0,0.0,신촌푸르지오,84.9559,202207,142000,1671,2022,7
7272,서대문구,1011,1011.0,0.0,신촌푸르지오,59.8802,202208,135000,2254,2022,8
7273,서대문구,1011,1011.0,0.0,신촌푸르지오,59.8802,202209,114000,1903,2022,9
7274,서대문구,1013,1013.0,0.0,이편한세상신촌(4단지),84.89,202201,179800,2118,2022,1
7275,서대문구,1013,1013.0,0.0,이편한세상신촌(4단지),84.82,202204,160000,1886,2022,4
7276,서대문구,1013,1013.0,0.0,이편한세상신촌(4단지),84.89,202206,177000,2085,2022,6
7277,서대문구,1013,1013.0,0.0,이편한세상신촌(4단지),84.89,202209,175000,2061,2022,9
7278,서대문구,1013,1013.0,0.0,이편한세상신촌(4단지),84.89,202212,150000,1766,2022,12
7279,서대문구,1-1836,1.0,1836.0,조은2차,73.81,202204,115000,1558,2022,4
7280,서대문구,1017,1017.0,0.0,힐스테이트신촌,59.8404,202204,137700,2301,2022,4
7281,서대문구,1017,1017.0,0.0,힐스테이트신촌,52.8449,202206,108000,2043,2022,6
7282,서대문구,739,739.0,0.0,대우푸르지오,84.706,202201,99500,1174,2022,1
7283,서대문구,739,739.0,0.0,대우푸르지오,114.705,202202,129000,1124,2022,2
7284,서대문구,739,739.0,0.0,대우푸르지오,59.79,202206,88800,1485,2022,6
7285,서대문구,739,739.0,0.0,대우푸르지오,114.705,202206,105000,915,2022,6
7286,서대문구,740,740.0,0.0,성원,84.95,202204,96500,1135,2022,4
7287,서대문구,740,740.0,0.0,성원,84.95,202207,95000,1118,2022,7
7288,서대문구,740,740.0,0.0,성원,135.2,202212,123000,909,2022,12
7289,서대문구,188-41,188.0,41.0,시민,63.6,202205,22500,353,2022,5
7290,서대문구,188-41,188.0,41.0,시민,63.6,202205,18000,283,2022,5
7291,서대문구,196-1,196.0,1.0,연희궁,42.38,202205,12000,283,2022,5
7292,서대문구,196-1,196.0,1.0,연희궁,42.38,202209,14000,330,2022,9
7293,서대문구,746,746.0,0.0,연희웨스트팰리스,13.12,202202,13000,990,2022,2
7294,서대문구,746,746.0,0.0,연희웨스트팰리스,13.12,202212,12300,937,2022,12
7295,서대문구,745,745.0,0.0,연희자이엘라,13.642,202203,14700,1077,2022,3
7296,서대문구,745,745.0,0.0,연희자이엘라,13.642,202204,15500,1136,2022,4
7297,서대문구,745,745.0,0.0,연희자이엘라,13.642,202205,14500,1062,2022,5
7298,서대문구,745,745.0,0.0,연희자이엘라,13.642,202205,14000,1026,2022,5
7299,서대문구,745,745.0,0.0,연희자이엘라,13.642,202206,14000,1026,2022,6
7300,서대문구,745,745.0,0.0,연희자이엘라,13.642,202207,15400,1128,2022,7
7301,서대문구,745,745.0,0.0,연희자이엘라,13.642,202211,15000,1099,2022,11
7302,서대문구,747,747.0,0.0,연희파크푸르지오,59.9835,202201,108000,1800,2022,1
7303,서대문구,747,747.0,0.0,연희파크푸르지오,84.4317,202202,117000,1385,2022,2
7304,서대문구,747,747.0,0.0,연희파크푸르지오,84.1861,202203,121000,1437,2022,3
7305,서대문구,747,747.0,0.0,연희파크푸르지오,84.4317,202204,113500,1344,2022,4
7306,서대문구,747,747.0,0.0,연희파크푸르지오,84.4317,202205,114500,1356,2022,5
7307,서대문구,105-4,105.0,4.0,은하,102.48,202206,30000,292,2022,6
7308,서대문구,738,738.0,0.0,임광,59.96,202204,77500,1292,2022,4
7309,서대문구,171-10,171.0,10.0,제니스APT,59.87,202204,45700,763,2022,4
7310,서대문구,105-16,105.0,16.0,충우,38.61,202204,27800,720,2022,4
7311,서대문구,708-4,708.0,4.0,홍연,62.9,202202,33000,524,2022,2
7312,서대문구,708-4,708.0,4.0,홍연,54.35,202208,50000,919,2022,8
7313,서대문구,100,100.0,0.0,독립문삼호,75.66,202205,109000,1440,2022,5
7314,서대문구,510-2,510.0,2.0,3RU-City,17.19,202203,17500,1018,2022,3
7315,서대문구,510-2,510.0,2.0,3RU-City,25.06,202204,23500,937,2022,4
7316,서대문구,510-2,510.0,2.0,3RU-City,17.19,202205,18000,1047,2022,5
7317,서대문구,510-2,510.0,2.0,3RU-City,12.08,202206,15450,1278,2022,6
7318,서대문구,510-2,510.0,2.0,3RU-City,17.19,202208,21000,1221,2022,8
7319,서대문구,510-2,510.0,2.0,3RU-City,17.19,202209,26000,1512,2022,9
7320,서대문구,468,468.0,0.0,씨밀레,82.65,202204,70000,846,2022,4
7321,서대문구,368,368.0,0.0,엘르빌2차,66.18,202206,50000,755,2022,6
7322,서대문구,368,368.0,0.0,엘르빌2차,101.19,202208,72500,716,2022,8
7323,서대문구,518,518.0,0.0,연대JK,24.09,202203,18000,747,2022,3
7324,서대문구,518,518.0,0.0,연대JK,24.0,202211,16650,693,2022,11
7325,서대문구,518,518.0,0.0,연대JK,24.09,202211,18500,767,2022,11
7326,서대문구,145,145.0,0.0,천연뜨란채,55.82,202203,98000,1755,2022,3
7327,서대문구,145,145.0,0.0,천연뜨란채,30.17,202205,60000,1988,2022,5
7328,서대문구,145,145.0,0.0,천연뜨란채,57.78,202205,98000,1696,2022,5
7329,서대문구,185-15,185.0,15.0,현대,83.63,202204,84000,1004,2022,4
7330,서대문구,1-37,1.0,37.0,동호,79.52,202203,115000,1446,2022,3
7331,서대문구,189-8,189.0,8.0,미동,55.57,202204,48000,863,2022,4
7332,서대문구,189-8,189.0,8.0,미동,56.2,202205,47500,845,2022,5
7333,서대문구,3-19,3.0,19.0,새롬,94.74,202201,120800,1275,2022,1
7334,서대문구,466,466.0,0.0,우리유앤미,84.73,202201,116000,1369,2022,1
7335,서대문구,465,465.0,0.0,충정리시온,38.7,202203,40500,1046,2022,3
7336,서대문구,465,465.0,0.0,충정리시온,38.7,202204,41700,1077,2022,4
7337,서대문구,465,465.0,0.0,충정리시온,44.88,202204,57900,1290,2022,4
7338,서대문구,465,465.0,0.0,충정리시온,38.7,202204,42000,1085,2022,4
7339,서대문구,465,465.0,0.0,충정리시온,41.48,202204,46800,1128,2022,4
7340,서대문구,465,465.0,0.0,충정리시온,38.7,202204,41700,1077,2022,4
7341,서대문구,465,465.0,0.0,충정리시온,33.32,202205,38800,1164,2022,5
7342,서대문구,30-2,30.0,2.0,충정솔레디움(102동),83.09,202203,124000,1492,2022,3
7343,서대문구,118,118.0,0.0,에스케이뷰,59.956,202205,115000,1918,2022,5
7344,서대문구,200,200.0,0.0,독립문극동(200-0),114.51,202202,137000,1196,2022,2
7345,서대문구,200,200.0,0.0,독립문극동(200-0),84.87,202203,120000,1413,2022,3
7346,서대문구,200,200.0,0.0,독립문극동(200-0),59.58,202203,104000,1745,2022,3
7347,서대문구,200,200.0,0.0,독립문극동(200-0),114.51,202204,137000,1196,2022,4
7348,서대문구,200,200.0,0.0,독립문극동(200-0),102.45,202212,100000,976,2022,12
7349,서대문구,1019,1019.0,0.0,독립문파크빌,59.4,202203,67000,1127,2022,3
7350,서대문구,1019,1019.0,0.0,독립문파크빌,59.4,202210,63800,1074,2022,10
7351,서대문구,465,465.0,0.0,HDX휴팰리스,59.0362,202205,71500,1211,2022,5
7352,서대문구,195-8,195.0,8.0,강림스위트빌(A동),74.58,202205,21000,281,2022,5
7353,서대문구,277-145,277.0,145.0,교수(A),100.44,202205,40400,402,2022,5
7354,서대문구,265-46,265.0,46.0,그랜드(B동),58.48,202210,27950,477,2022,10
7355,서대문구,454,454.0,0.0,극동,84.92,202203,62500,735,2022,3
7356,서대문구,454,454.0,0.0,극동,84.92,202204,60000,706,2022,4
7357,서대문구,454,454.0,0.0,극동,84.92,202207,56000,659,2022,7
7358,서대문구,454,454.0,0.0,극동,84.92,202207,56000,659,2022,7
7359,서대문구,454,454.0,0.0,극동,84.98,202211,59500,700,2022,11
7360,서대문구,454,454.0,0.0,극동,84.98,202211,48500,570,2022,11
7361,서대문구,265-296,265.0,296.0,도양라비앙(101동),83.87,202201,31000,369,2022,1
7362,서대문구,8-476,8.0,476.0,동림,84.74,202208,66500,784,2022,8
7363,서대문구,463,463.0,0.0,동원베네스트,84.9855,202204,87500,1029,2022,4
7364,서대문구,463,463.0,0.0,동원베네스트,84.9573,202208,80000,941,2022,8
7365,서대문구,456,456.0,0.0,두산,84.84,202203,76000,895,2022,3
7366,서대문구,456,456.0,0.0,두산,59.96,202207,63000,1050,2022,7
7367,서대문구,398-6,398.0,6.0,명가,48.34,202208,27500,568,2022,8
7368,서대문구,14-4,14.0,4.0,미건스카이빌,84.92,202205,53500,630,2022,5
7369,서대문구,14-4,14.0,4.0,미건스카이빌,84.92,202210,35000,412,2022,10
7370,서대문구,464,464.0,0.0,북한산더샵,59.899,202206,96000,1602,2022,6
7371,서대문구,464,464.0,0.0,북한산더샵,84.832,202212,103000,1214,2022,12
7372,서대문구,467,467.0,0.0,북한산두산위브,84.98,202201,101000,1188,2022,1
7373,서대문구,467,467.0,0.0,북한산두산위브,84.98,202204,99000,1164,2022,4
7374,서대문구,13-25,13.0,25.0,북한산두산위브2차,59.7501,202208,88000,1472,2022,8
7375,서대문구,186-25,186.0,25.0,서강2차(2동),93.91,202203,42000,447,2022,3
7376,서대문구,274-32,274.0,32.0,서대문노블루체,29.07,202206,29000,997,2022,6
7377,서대문구,402-39,402.0,39.0,성우,84.98,202205,49800,586,2022,5
7378,서대문구,265-366,265.0,366.0,세윤외인빌리지,242.56,202201,92000,379,2022,1
7379,서대문구,277-169,277.0,169.0,아르팰리스,75.0,202204,78000,1040,2022,4
7380,서대문구,277-169,277.0,169.0,아르팰리스,58.01,202206,57500,991,2022,6
7381,서대문구,22,22.0,0.0,유원,84.6,202201,69000,815,2022,1
7382,서대문구,22,22.0,0.0,유원,54.54,202204,53000,971,2022,4
7383,서대문구,22,22.0,0.0,유원,64.26,202206,56000,871,2022,6
7384,서대문구,459,459.0,0.0,진흥,78.02,202202,69500,890,2022,2
7385,서대문구,8-26,8.0,26.0,초원,49.26,202205,29000,588,2022,5
7386,서대문구,440-3,440.0,3.0,풍림1차,56.61,202202,59200,1045,2022,2
7387,서대문구,440-3,440.0,3.0,풍림1차,64.53,202203,60000,929,2022,3
7388,서대문구,440-3,440.0,3.0,풍림1차,64.53,202203,60000,929,2022,3
7389,서대문구,440-3,440.0,3.0,풍림1차,64.53,202204,60000,929,2022,4
7390,서대문구,453-2,453.0,2.0,풍림2,58.5,202208,65000,1111,2022,8
7391,서대문구,453-2,453.0,2.0,풍림2,66.69,202212,60500,907,2022,12
7392,서대문구,202-5,202.0,5.0,"현대(1,2차)",84.77,202205,90000,1061,2022,5
7393,서대문구,202-5,202.0,5.0,"현대(1,2차)",77.49,202208,85000,1096,2022,8
7394,서대문구,202-5,202.0,5.0,"현대(1,2차)",74.52,202208,75500,1013,2022,8
7395,서대문구,455,455.0,0.0,홍은동벽산,84.96,202202,85000,1000,2022,2
7396,서대문구,455,455.0,0.0,홍은동벽산,114.96,202203,65000,565,2022,3
7397,서대문구,455,455.0,0.0,홍은동벽산,84.78,202204,86000,1014,2022,4
7398,서대문구,455,455.0,0.0,홍은동벽산,84.78,202205,87300,1029,2022,5
7399,서대문구,455,455.0,0.0,홍은동벽산,84.96,202209,69000,812,2022,9
7400,서대문구,455,455.0,0.0,홍은동벽산,84.78,202210,70000,825,2022,10
7401,서대문구,455,455.0,0.0,홍은동벽산,114.96,202210,80000,695,2022,10
7402,서대문구,455,455.0,0.0,홍은동벽산,84.78,202210,71000,837,2022,10
7403,서대문구,455,455.0,0.0,홍은동벽산,114.96,202210,84000,730,2022,10
7404,서대문구,455,455.0,0.0,홍은동벽산,142.98,202211,88000,615,2022,11
7405,서대문구,455,455.0,0.0,홍은동벽산,84.78,202212,65600,773,2022,12
7406,서대문구,439-1,439.0,1.0,홍은동아더프라임,59.8736,202203,71500,1194,2022,3
7407,서대문구,460,460.0,0.0,홍은동풍림아이원,84.918,202201,78000,918,2022,1
7408,서대문구,461,461.0,0.0,홍은센트레빌,84.84,202202,86000,1013,2022,2
7409,서대문구,461,461.0,0.0,홍은센트레빌,84.84,202204,86000,1013,2022,4
7410,서대문구,461,461.0,0.0,홍은센트레빌,59.96,202210,80000,1334,2022,10
7411,서대문구,157-68,157.0,68.0,광산,52.53,202205,51000,970,2022,5
7412,서대문구,157-68,157.0,68.0,광산,70.64,202210,50500,714,2022,10
7413,서대문구,471,471.0,0.0,금호어울림,84.7861,202205,106000,1250,2022,5
7414,서대문구,457,457.0,0.0,남양,114.99,202204,61500,534,2022,4
7415,서대문구,457,457.0,0.0,남양,59.94,202204,64500,1076,2022,4
7416,서대문구,312-221,312.0,221.0,동일5차101동,78.15,202206,71800,918,2022,6
7417,서대문구,283-36,283.0,36.0,마체스터,140.51,202204,60000,427,2022,4
7418,서대문구,283-36,283.0,36.0,마체스터,140.51,202210,55000,391,2022,10
7419,서대문구,463,463.0,0.0,문화촌현대,84.99,202201,85000,1000,2022,1
7420,서대문구,463,463.0,0.0,문화촌현대,59.94,202207,71500,1192,2022,7
7421,서대문구,315-7,315.0,7.0,서울맨션,65.59,202204,55500,846,2022,4
7422,서대문구,456,456.0,0.0,성원,41.5,202209,46500,1120,2022,9
7423,서대문구,158-13,158.0,13.0,아름채,72.97,202201,54500,746,2022,1
7424,서대문구,132-5,132.0,5.0,에이원,58.66,202203,46800,797,2022,3
7425,서대문구,132-5,132.0,5.0,에이원,58.66,202205,69000,1176,2022,5
7426,서대문구,132-5,132.0,5.0,에이원,81.44,202207,81000,994,2022,7
7427,서대문구,294-36,294.0,36.0,원일,68.76,202203,58000,843,2022,3
7428,서대문구,454,454.0,0.0,유원하나,72.34,202201,65000,898,2022,1
7429,서대문구,454,454.0,0.0,유원하나,58.77,202202,58000,986,2022,2
7430,서대문구,454,454.0,0.0,유원하나,82.35,202203,60000,728,2022,3
7431,서대문구,454,454.0,0.0,유원하나,58.77,202205,58500,995,2022,5
7432,서대문구,104-1,104.0,1.0,인왕,70.68,202202,56000,792,2022,2
7433,서대문구,104-1,104.0,1.0,인왕,58.18,202207,40000,687,2022,7
7434,서대문구,104-6,104.0,6.0,인왕궁맨숀,54.02,202212,53459,989,2022,12
7435,서대문구,465,465.0,0.0,인왕산벽산,84.63,202204,84500,998,2022,4
7436,서대문구,460,460.0,0.0,인왕산현대,59.93,202202,85000,1418,2022,2
7437,서대문구,460,460.0,0.0,인왕산현대,59.93,202206,78000,1301,2022,6
7438,서대문구,196-26,196.0,26.0,제니스뷰아파트,39.35,202205,40300,1024,2022,5
7439,서대문구,453,453.0,0.0,청구1차,84.78,202203,107500,1267,2022,3
7440,서대문구,453,453.0,0.0,청구1차,84.78,202203,111000,1309,2022,3
7441,서대문구,453,453.0,0.0,청구1차,84.78,202205,98000,1155,2022,5
7442,서대문구,453,453.0,0.0,청구1차,84.78,202205,101000,1191,2022,5
7443,서대문구,453,453.0,0.0,청구1차,84.78,202206,95500,1126,2022,6
7444,서대문구,453,453.0,0.0,청구1차,84.78,202208,91000,1073,2022,8
7445,서대문구,462,462.0,0.0,청구3차,59.4,202205,73000,1228,2022,5
7446,서대문구,373,373.0,0.0,태영으뜸(데시앙),68.59,202202,64000,933,2022,2
7447,서대문구,373,373.0,0.0,태영으뜸(데시앙),37.11,202203,40200,1083,2022,3
7448,서대문구,373,373.0,0.0,태영으뜸(데시앙),67.3,202205,61500,913,2022,5
7449,서대문구,373,373.0,0.0,태영으뜸(데시앙),48.97,202212,40500,827,2022,12
7450,서대문구,455,455.0,0.0,현대그린,84.96,202212,58900,693,2022,12
7451,서대문구,307-9,307.0,9.0,홍제맨션,88.72,202212,38500,433,2022,12
7452,서대문구,461,461.0,0.0,홍제삼성래미안,60.0,202201,72000,1200,2022,1
7453,서대문구,461,461.0,0.0,홍제삼성래미안,60.0,202203,71000,1183,2022,3
7454,서대문구,461,461.0,0.0,홍제삼성래미안,32.76,202204,58700,1791,2022,4
7455,서대문구,461,461.0,0.0,홍제삼성래미안,32.76,202204,58500,1785,2022,4
7456,서대문구,461,461.0,0.0,홍제삼성래미안,60.0,202205,75000,1250,2022,5
7457,서대문구,461,461.0,0.0,홍제삼성래미안,32.76,202206,44500,1358,2022,6
7458,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9602,202202,129000,1518,2022,2
7459,서대문구,473,473.0,0.0,홍제센트럴IPARK,59.9728,202204,130000,2167,2022,4
7460,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9644,202204,130000,1530,2022,4
7461,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9728,202204,128000,1506,2022,4
7462,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9644,202204,129900,1528,2022,4
7463,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9602,202205,133500,1571,2022,5
7464,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9728,202205,135000,1588,2022,5
7465,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9644,202209,118000,1388,2022,9
7466,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9644,202210,110000,1294,2022,10
7467,서대문구,473,473.0,0.0,홍제센트럴IPARK,84.9644,202212,90000,1059,2022,12
7468,서대문구,270-1,270.0,1.0,홍제역해링턴플레이스,59.99,202206,116000,1933,2022,6
7469,서대문구,270-1,270.0,1.0,홍제역해링턴플레이스,59.99,202206,116000,1933,2022,6
7470,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202204,79000,1318,2022,4
7471,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202204,79000,1318,2022,4
7472,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202204,77900,1299,2022,4
7473,서대문구,459,459.0,0.0,홍제원현대(459-0),114.72,202205,124500,1085,2022,5
7474,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202205,81000,1351,2022,5
7475,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202205,65000,1084,2022,5
7476,서대문구,459,459.0,0.0,홍제원현대(459-0),84.9,202206,101300,1193,2022,6
7477,서대문구,459,459.0,0.0,홍제원현대(459-0),59.93,202208,73000,1218,2022,8
7478,서대문구,459,459.0,0.0,홍제원현대(459-0),114.72,202210,90000,784,2022,10
7479,서대문구,459,459.0,0.0,홍제원현대(459-0),84.9,202211,89000,1048,2022,11
7480,서대문구,82,82.0,0.0,홍제한양,84.77,202202,90500,1067,2022,2
7481,서대문구,82,82.0,0.0,홍제한양,60.06,202203,79600,1325,2022,3
7482,서대문구,82,82.0,0.0,홍제한양,60.06,202204,78000,1298,2022,4
7483,서대문구,82,82.0,0.0,홍제한양,84.77,202204,92000,1085,2022,4
7484,서대문구,82,82.0,0.0,홍제한양,60.06,202205,77000,1282,2022,5
7485,서대문구,82,82.0,0.0,홍제한양,60.06,202207,78000,1298,2022,7
7486,서대문구,82,82.0,0.0,홍제한양,84.77,202211,78500,926,2022,11
7487,서대문구,82,82.0,0.0,홍제한양,84.77,202212,79700,940,2022,12
7488,서대문구,175-3,175.0,3.0,홍제헤렌,59.64,202205,51500,863,2022,5
7489,서대문구,331,331.0,0.0,홍제현대,75.15,202205,84000,1117,2022,5
7490,서초구,411,411.0,0.0,서초더샵포레,114.71,202202,191000,1665,2022,2
7491,서초구,,0.0,0.0,서초포레스타2단지,84.87,202202,175000,2061,2022,2
7492,서초구,82-7,82.0,7.0,APELBAUM,180.93,202203,170000,939,2022,3
7493,서초구,65-1,65.0,1.0,궁전,117.11,202205,243000,2074,2022,5
7494,서초구,65-1,65.0,1.0,궁전,146.63,202210,230000,1568,2022,10
7495,서초구,1343,1343.0,0.0,디에이치반포라클라스,104.988,202201,360000,3428,2022,1
