,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명,gu
6872,SEB106000211,능산지하차도,,,,37.6009474,127.1006376,2021/09/16 07:31:03,7306.0,11,서울특별시,중랑구
6873,SEB106000326,먹골역,,,,37.6093643,127.0781824,2021/09/16 07:31:03,7426.0,11,서울특별시,중랑구
6874,SEB106000254,먹골파출소.신안아파트입구,,,,37.6142812,127.0813105,2021/09/16 07:31:03,7351.0,11,서울특별시,중랑구
6875,SEB106000226,중랑교동부시장,,,,37.5938844,127.0726966,2021/09/16 07:31:03,7321.0,11,서울특별시,중랑구
6876,SEB106900013,서울동부새마을금고본점,,,,37.587793,127.0944316,2021/09/16 07:31:03,7510.0,11,서울특별시,중랑구
6877,SEB106000006,중랑역.동부시장,,,,37.5935865,127.075097,2021/09/16 07:31:03,7006.0,11,서울특별시,중랑구
6878,SEB106000066,혜원여중고입구,,,,37.594427,127.09505,2021/09/16 07:31:03,7160.0,11,서울특별시,중랑구
6879,SEB106000034,한샘교회,,,,37.5953234,127.0823952,2021/09/16 07:31:03,7128.0,11,서울특별시,중랑구
6880,SEB106000442,신내차량사업소입구,,,,37.612673,127.1018665,2021/09/16 07:31:03,7438.0,11,서울특별시,중랑구
6881,SEB106000221,중화2동체육공원,,,,37.5999841,127.0737535,2021/09/16 07:31:03,7316.0,11,서울특별시,중랑구
6882,SEB106000223,중화2동새마을금고,,,,37.595615,127.072125,2021/09/16 07:31:03,7318.0,11,서울특별시,중랑구
6883,SEB106000193,신내우체국.5단지두산대림아파트,,,,37.6165664,127.0900173,2021/09/16 07:31:03,7288.0,11,서울특별시,중랑구
6884,SEB106000190,신내6단지아파트.옹기테마공원,,,,37.613897,127.0904185,2021/09/16 07:31:03,7285.0,11,서울특별시,중랑구
6885,SEB106000264,금란교회,,,,37.6010778,127.1019979,2021/09/16 07:31:03,7361.0,11,서울특별시,중랑구
6886,SEB106900015,수협,,,,37.5995534,127.0793873,2021/09/16 07:31:03,7506.0,11,서울특별시,중랑구
6887,SEB106000427,망우역,,,,37.5986607,127.0925959,2021/09/16 07:31:03,7771.0,11,서울특별시,중랑구
6888,SEB106000222,중화빗물펌프장,,,,37.5982228,127.071882,2021/09/16 07:31:03,7317.0,11,서울특별시,중랑구
6889,SEB106000296,신동신약국,,,,37.6030769,127.0775982,2021/09/16 07:31:03,7394.0,11,서울특별시,중랑구
6890,SEB106000087,면남초등학교,,,,37.5786342,127.0863248,2021/09/16 07:31:03,7181.0,11,서울특별시,중랑구
6891,SEB106000305,신내초등학교,,,,37.6056777,127.0978702,2021/09/16 07:31:03,7403.0,11,서울특별시,중랑구
6892,SEB106000111,용마폭포공원,,,,37.5756922,127.0887419,2021/09/16 07:31:03,7206.0,11,서울특별시,중랑구
6893,SEB106000304,우남푸르미아아파트,,,,37.6069849,127.0992197,2021/09/16 07:31:03,7402.0,11,서울특별시,중랑구
6894,SEB106000103,중화중학교,,,,37.5839979,127.0940498,2021/09/16 07:31:03,7197.0,11,서울특별시,중랑구
6895,SEB106000017,상봉2동복합청사.도서관,,,,37.591891,127.0799782,2021/09/16 07:31:03,7111.0,11,서울특별시,중랑구
6896,SEB106000064,상봉터미널입구,,,,37.59388,127.092532,2021/09/16 07:31:03,7158.0,11,서울특별시,중랑구
6897,SEB106000194,신내우체국.5단지두산대림아파트,,,,37.6164189,127.089649,2021/09/16 07:31:03,7289.0,11,서울특별시,중랑구
6898,SEB106900024,새마을금고,,,,37.5892197,127.0973979,2021/09/16 07:31:03,7507.0,11,서울특별시,중랑구
6899,SEB106000040,망우역,,,,37.5985548,127.0954463,2021/09/16 07:31:03,7134.0,11,서울특별시,중랑구
6900,SEB106000145,면목두산아파트4.5단지,,,,37.5785152,127.0813452,2021/09/16 07:31:03,7240.0,11,서울특별시,중랑구
6901,SEB106000139,면목마젤란아파트,,,,37.5868243,127.0837401,2021/09/16 07:31:03,7234.0,11,서울특별시,중랑구
6902,SEB106000438,서울의료원후문,,,,37.6137412,127.0982409,2021/09/16 07:31:03,7433.0,11,서울특별시,중랑구
6903,SEB106000154,사가정시장,,,,37.5805278,127.0889635,2021/09/16 07:31:03,7249.0,11,서울특별시,중랑구
6904,SEB106000023,면목5동주민센터,,,,37.5850673,127.0796652,2021/09/16 07:31:03,7117.0,11,서울특별시,중랑구
6905,SEB106000197,신내4단지아파트,,,,37.6165927,127.0860809,2021/09/16 07:31:03,7292.0,11,서울특별시,중랑구
6906,SEB106000278,목동교입구.로프트원오피스텔,,,,37.6155845,127.07685,2021/09/16 07:31:03,7376.0,11,서울특별시,중랑구
6907,SEB106000149,면목두산아파트2차,,,,37.5811079,127.0848478,2021/09/16 07:31:03,7244.0,11,서울특별시,중랑구
6908,SEB106000206,신내능마을,,,,37.6145594,127.1014318,2021/09/16 07:31:03,7301.0,11,서울특별시,중랑구
6909,SEB106000429,동부제일병원.망우리공원,,,,37.600478,127.107756,2021/09/16 07:31:03,7014.0,11,서울특별시,중랑구
6910,SEB106900028,서일대정문,,,,37.5877103,127.0960227,2021/09/16 07:31:03,7511.0,11,서울특별시,중랑구
6911,SEB106000008,묵동자이.신도브래뉴아파트,,,,37.6152702,127.0765885,2021/09/16 07:31:03,7102.0,11,서울특별시,중랑구
6912,SEB106000250,중랑소방서,,,,37.6148745,127.0952202,2021/09/16 07:31:03,7347.0,11,서울특별시,중랑구
6913,SEB106000285,먹골역입구,,,,37.6116709,127.0757019,2021/09/16 07:31:03,7383.0,11,서울특별시,중랑구
6914,SEB106000160,지하철7호선중화역2번출구,,,,37.6016944,127.080683,2021/09/16 07:31:03,7255.0,11,서울특별시,중랑구
6915,SEB106000201,봉화산역2번출구,,,,37.6168471,127.0928654,2021/09/16 07:31:03,7296.0,11,서울특별시,중랑구
6916,SEB106000020,중목초등학교,,,,37.5895453,127.0802169,2021/09/16 07:31:03,7114.0,11,서울특별시,중랑구
6917,SEB106000129,하나은행면목지점,,,,37.586719,127.0809001,2021/09/16 07:31:03,7224.0,11,서울특별시,중랑구
6918,SEB106000239,동서울교회,,,,37.6117249,127.1051636,2021/09/16 07:31:03,7335.0,11,서울특별시,중랑구
6919,SEB106000036,지하철7호선상봉역,,,,37.5966238,127.0872459,2021/09/16 07:31:03,7130.0,11,서울특별시,중랑구
6920,SEB106000290,금보당금은방,,,,37.6079263,127.0766496,2021/09/16 07:31:03,7388.0,11,서울특별시,중랑구
6921,SEB106000241,중랑공영차고지,,,,37.6136452,127.102023,2021/09/16 07:31:03,7337.0,11,서울특별시,중랑구
6922,SEB106000119,묵1동주민센터입구.먹골역,,,,37.6118632,127.0779517,2021/09/16 07:31:03,7214.0,11,서울특별시,중랑구
6923,SEB106000189,봉화초등학교,,,,37.6138773,127.0915285,2021/09/16 07:31:03,7284.0,11,서울특별시,중랑구
6924,SEB106000433,우림시장.망우사거리,,,,37.599629,127.0990535,2021/09/16 07:31:03,7009.0,11,서울특별시,중랑구
6925,SEB106000291,신묵초등학교입구,,,,37.6066224,127.076638,2021/09/16 07:31:03,7389.0,11,서울특별시,중랑구
6926,SEB106000086,면목시장,,,,37.579647,127.0876506,2021/09/16 07:31:03,7180.0,11,서울특별시,중랑구
6927,SEB106000236,양원역입구,,,,37.6056398,127.1063013,2021/09/16 07:31:03,7332.0,11,서울특별시,중랑구
6928,SEB106000135,농협앞,,,,37.5891826,127.0919716,2021/09/16 07:31:03,7230.0,11,서울특별시,중랑구
6929,SEB106000018,상봉2동복합청사.도서관,,,,37.5918349,127.0803304,2021/09/16 07:31:03,7112.0,11,서울특별시,중랑구
6930,SEB105000237,면곡시장,,,,37.5716446,127.081066,2021/09/16 07:31:03,6324.0,11,서울특별시,중랑구
6931,SEB106000095,용마공원입구,,,,37.5937857,127.0993607,2021/09/16 07:31:03,7189.0,11,서울특별시,중랑구
6932,SEB106000013,지하철7호선중화역,,,,37.6026485,127.0791563,2021/09/16 07:31:03,7107.0,11,서울특별시,중랑구
6933,SEB106000269,국민은행망우동지점,,,,37.5997615,127.0974547,2021/09/16 07:31:03,7366.0,11,서울특별시,중랑구
6934,SEB106000151,사가정역,,,,37.5808589,127.0877426,2021/09/16 07:31:03,7246.0,11,서울특별시,중랑구
6935,SEB106000088,면남초등학교,,,,37.5783,127.085932,2021/09/16 07:31:03,7182.0,11,서울특별시,중랑구
6936,SEB106000463,당너머,,,,37.6128307,127.1079642,2021/09/16 07:31:03,7451.0,11,서울특별시,중랑구
6937,SEB106000098,우리은행망우동지점,,,,37.591217,127.097627,2021/09/16 07:31:03,7192.0,11,서울특별시,중랑구
6938,SEB106000137,혜원여중고후문,,,,37.590197,127.09618,2021/09/16 07:31:03,7232.0,11,서울특별시,중랑구
6939,SEB106000043,하나은행망우동지점,,,,37.5995257,127.0982087,2021/09/16 07:31:03,7137.0,11,서울특별시,중랑구
6940,SEB106000233,경남아파트,,,,37.603826,127.107113,2021/09/16 07:31:03,7329.0,11,서울특별시,중랑구
6941,SEB106000051,서울우유앞,,,,37.5914485,127.0731675,2021/09/16 07:31:03,7145.0,11,서울특별시,중랑구
6942,SEB106000155,용마산교차로,,,,37.5806781,127.0927883,2021/09/16 07:31:03,7250.0,11,서울특별시,중랑구
6943,SEB106000320,서울특별시북부병원,,,,37.605022,127.108843,2021/09/16 07:31:03,7420.0,11,서울특별시,중랑구
6944,SEB106000106,면중초등학교,,,,37.5822693,127.0933286,2021/09/16 07:31:03,7200.0,11,서울특별시,중랑구
6945,SEB106900026,진주빌라.바다약국,,,,37.5877725,127.1006628,2021/09/16 07:31:03,7528.0,11,서울특별시,중랑구
6946,SEB106000275,동양쇼핑,,,,37.6153878,127.0785614,2021/09/16 07:31:03,7373.0,11,서울특별시,중랑구
6947,SEB106000124,면목2동한신아파트,,,,37.586758,127.074238,2021/09/16 07:31:03,7219.0,11,서울특별시,중랑구
6948,SEB106000251,세방아파트입구,,,,37.6150566,127.0845046,2021/09/16 07:31:03,7348.0,11,서울특별시,중랑구
6949,SEB106000228,아남리치카운티아파트,,,,37.590214,127.0852862,2021/09/16 07:31:03,7324.0,11,서울특별시,중랑구
6950,SEB106000174,동성프라자앞,,,,37.6077715,127.0971854,2021/09/16 07:31:03,7269.0,11,서울특별시,중랑구
6951,SEB106000209,신내초등학교,,,,37.6061555,127.1007499,2021/09/16 07:31:03,7304.0,11,서울특별시,중랑구
6952,SEB106900007,마을금고,,,,37.5995049,127.0803975,2021/09/16 07:31:03,7520.0,11,서울특별시,중랑구
6953,SEB106000178,중랑구청사거리,,,,37.6055771,127.095222,2021/09/16 07:31:03,7273.0,11,서울특별시,중랑구
6954,SEB106000253,먹골파출소.신안아파트입구,,,,37.6144311,127.0821931,2021/09/16 07:31:03,7350.0,11,서울특별시,중랑구
6955,SEB106000091,중곡초등학교,,,,37.572917,127.084205,2021/09/16 07:31:03,7185.0,11,서울특별시,중랑구
6956,SEB106000310,상봉1동주민센터,,,,37.6004378,127.087649,2021/09/16 07:31:03,7408.0,11,서울특별시,중랑구
6957,SEB106000282,묵동명사약국,,,,37.6149095,127.0755942,2021/09/16 07:31:03,7380.0,11,서울특별시,중랑구
6958,SEB106000134,면목역,,,,37.5886788,127.0885501,2021/09/16 07:31:03,7229.0,11,서울특별시,중랑구
6959,SEB106000053,중랑초등학교,,,,37.5894897,127.0743863,2021/09/16 07:31:03,7147.0,11,서울특별시,중랑구
6960,SEB106000480,중랑공영차고지.종점,,,,37.6133839,127.1044676,2021/09/16 07:31:03,7551.0,11,서울특별시,중랑구
6961,SEB106000261,엘림재가방문요양센터,,,,37.604392,127.103255,2021/09/16 07:31:03,7358.0,11,서울특별시,중랑구
6962,SEB106000309,건영아파트,,,,37.6022091,127.0960139,2021/09/16 07:31:03,7407.0,11,서울특별시,중랑구
6963,SEB106000130,하나은행면목지점,,,,37.5869965,127.0810827,2021/09/16 07:31:03,7225.0,11,서울특별시,중랑구
6964,SEB106900008,한신아파트후문,,,,37.5873563,127.0765028,2021/09/16 07:31:03,7519.0,11,서울특별시,중랑구
6965,SEB106000240,동서울교회,,,,37.6115852,127.1052575,2021/09/16 07:31:03,7336.0,11,서울특별시,중랑구
6966,SEB106000440,중화중학교삼거리,,,,37.5864491,127.0948851,2021/09/16 07:31:03,7436.0,11,서울특별시,중랑구
6967,SEB106000027,면목119안전센터,,,,37.5735215,127.0799088,2021/09/16 07:31:03,7121.0,11,서울특별시,중랑구
6968,SEB106000202,봉화산역3번출구,,,,37.6164587,127.092908,2021/09/16 07:31:03,7297.0,11,서울특별시,중랑구
6969,SEB106000059,서울창업카페상봉점,,,,37.59224,127.083713,2021/09/16 07:31:03,7153.0,11,서울특별시,중랑구
6970,SEB106000311,상봉1동주민센터,,,,37.6006651,127.0873672,2021/09/16 07:31:03,7409.0,11,서울특별시,중랑구
6971,SEB106000205,신내능마을,,,,37.6143619,127.1016592,2021/09/16 07:31:03,7300.0,11,서울특별시,중랑구
6972,SEB106000474,늘푸른근린공원,,,,37.5828907,127.0798503,2021/09/16 07:31:03,7466.0,11,서울특별시,중랑구
6973,SEB106000203,중랑경찰서후문,,,,37.6197006,127.1052569,2021/09/16 07:31:03,7298.0,11,서울특별시,중랑구
6974,SEB106900012,면목역,,,,37.5883133,127.0869542,2021/09/16 07:31:03,7512.0,11,서울특별시,중랑구
6975,SEB106000162,중흥초등학교,,,,37.6017894,127.0827319,2021/09/16 07:31:03,7257.0,11,서울특별시,중랑구
6976,SEB106000052,중랑초등학교,,,,37.58932,127.074318,2021/09/16 07:31:03,7146.0,11,서울특별시,중랑구
6977,SEB106000047,금란교회앞,,,,37.6001227,127.1028947,2021/09/16 07:31:03,7141.0,11,서울특별시,중랑구
6978,SEB106900001,수협,,,,37.599383,127.0794313,2021/09/16 07:31:03,7530.0,11,서울특별시,중랑구
6979,SEB106000116,용마산하늘채아파트,,,,37.5712581,127.0860197,2021/09/16 07:31:03,7211.0,11,서울특별시,중랑구
6980,SEB106000081,면동초등학교,,,,37.5848547,127.0883599,2021/09/16 07:31:03,7175.0,11,서울특별시,중랑구
6981,SEB106000138,혜원여중고후문,,,,37.5904558,127.0965265,2021/09/16 07:31:03,7233.0,11,서울특별시,중랑구
6982,SEB106000089,방약국앞,,,,37.5757745,127.0858494,2021/09/16 07:31:03,7183.0,11,서울특별시,중랑구
6983,SEB106900021,진로아파트앞.종점,,,,37.5877249,127.1015268,2021/09/16 07:31:03,7500.0,11,서울특별시,중랑구
6984,SEB106000101,용마문화복지센터,,,,37.5863676,127.0953481,2021/09/16 07:31:03,7195.0,11,서울특별시,중랑구
6985,SEB106000015,국민은행중화동지점,,,,37.5988415,127.0798616,2021/09/16 07:31:03,7109.0,11,서울특별시,중랑구
6986,SEB106000158,지하철7호선중화역3번출구,,,,37.6016585,127.0791087,2021/09/16 07:31:03,7253.0,11,서울특별시,중랑구
6987,SEB106000084,지하철7호선사가정역,,,,37.5799818,127.0882251,2021/09/16 07:31:03,7178.0,11,서울특별시,중랑구
6988,SEB106900027,중랑경찰서정문.우디안101동앞,,,,37.6178243,127.1052243,2021/09/16 07:31:03,7458.0,11,서울특별시,중랑구
6989,SEB106000286,먹골역입구,,,,37.6117005,127.0759455,2021/09/16 07:31:03,7384.0,11,서울특별시,중랑구
6990,SEB106000204,새우개마을,,,,37.6182441,127.1033558,2021/09/16 07:31:03,7299.0,11,서울특별시,중랑구
6991,SEB106000430,금란교회,,,,37.600364,127.1033574,2021/09/16 07:31:03,7012.0,11,서울특별시,중랑구
6992,SEB106000289,금보당금은방,,,,37.6080905,127.076353,2021/09/16 07:31:03,7387.0,11,서울특별시,중랑구
6993,SEB106000009,묵동삼거리.먹골역,,,,37.6125566,127.0771199,2021/09/16 07:31:03,7103.0,11,서울특별시,중랑구
6994,SEB106000126,면목5동,,,,37.5858015,127.0758569,2021/09/16 07:31:03,7221.0,11,서울특별시,중랑구
6995,SEB106000213,상봉터미널,,,,37.5964661,127.0931425,2021/09/16 07:31:03,7308.0,11,서울특별시,중랑구
6996,SEB106000437,신내데시앙아파트후문,,,,37.6130754,127.1002631,2021/09/16 07:31:03,7435.0,11,서울특별시,중랑구
6997,SEB106900025,새마을금고,,,,37.5890945,127.0973219,2021/09/16 07:31:03,7526.0,11,서울특별시,중랑구
6998,SEB106000181,신내동성1.2차아파트,,,,37.60967,127.0962047,2021/09/16 07:31:03,7276.0,11,서울특별시,중랑구
6999,SEB106000220,면목본동파출소,,,,37.5871759,127.0942915,2021/09/16 07:31:03,7315.0,11,서울특별시,중랑구
7000,SEB106000003,상봉역.중랑우체국,,,,37.595959,127.0837435,2021/09/16 07:31:03,7003.0,11,서울특별시,중랑구
7001,SEB106000142,녹색병원입구,,,,37.5849025,127.0833643,2021/09/16 07:31:03,7237.0,11,서울특별시,중랑구
7002,SEB106000175,동성프라자앞,,,,37.6077071,127.0976236,2021/09/16 07:31:03,7270.0,11,서울특별시,중랑구
7003,SEB106000169,엘지아파트앞,,,,37.604048,127.090203,2021/09/16 07:31:03,7264.0,11,서울특별시,중랑구
7004,SEB106000287,묵2동주민센터,,,,37.6098946,127.0760354,2021/09/16 07:31:03,7385.0,11,서울특별시,중랑구
7005,SEB106000214,상봉터미널,,,,37.5962266,127.0928591,2021/09/16 07:31:03,7309.0,11,서울특별시,중랑구
7006,SEB106000073,지하철7호선상봉역,,,,37.5941972,127.0859396,2021/09/16 07:31:03,7167.0,11,서울특별시,중랑구
7007,SEB106000321,양원역,,,,37.6062415,127.1075242,2021/09/16 07:31:03,7421.0,11,서울특별시,중랑구
7008,SEB106000078,면목본동주민센터.면목정보도서관,,,,37.5867535,127.0881764,2021/09/16 07:31:03,7172.0,11,서울특별시,중랑구
7009,SEB106000074,면목초등학교,,,,37.5913436,127.0869725,2021/09/16 07:31:03,7168.0,11,서울특별시,중랑구
7010,SEB106000024,장안시장,,,,37.585341,127.0800312,2021/09/16 07:31:03,7118.0,11,서울특별시,중랑구
7011,SEB106000072,지하철7호선상봉역,,,,37.5943971,127.0861765,2021/09/16 07:31:03,7166.0,11,서울특별시,중랑구
7012,SEB106000294,제일프라자,,,,37.6049811,127.0772321,2021/09/16 07:31:03,7392.0,11,서울특별시,중랑구
7013,SEB106000187,신내7단지아파트홈플러스,,,,37.6155562,127.093582,2021/09/16 07:31:03,7282.0,11,서울특별시,중랑구
7014,SEB106900006,정신교회,,,,37.5996555,127.0816027,2021/09/16 07:31:03,7521.0,11,서울특별시,중랑구
7015,SEB106000007,극동늘푸른아파트,,,,37.6147026,127.0764039,2021/09/16 07:31:03,7101.0,11,서울특별시,중랑구
7016,SEB106000002,망우역.상봉터미널,,,,37.5975072,127.0903499,2021/09/16 07:31:03,7002.0,11,서울특별시,중랑구
7017,SEB106000167,쌍용아파트신내테크노타운앞,,,,37.6031155,127.0880531,2021/09/16 07:31:03,7262.0,11,서울특별시,중랑구
7018,SEB106000161,지하철7호선중화역2번출구,,,,37.601522,127.080945,2021/09/16 07:31:03,7256.0,11,서울특별시,중랑구
7019,SEB106000428,동부제일병원.망우리공원,,,,37.6004643,127.1089021,2021/09/16 07:31:03,7013.0,11,서울특별시,중랑구
7020,SEB106000238,양원리,,,,37.6088603,127.1062877,2021/09/16 07:31:03,7334.0,11,서울특별시,중랑구
7021,SEB106000123,면목2동한신아파트,,,,37.587531,127.0739212,2021/09/16 07:31:03,7218.0,11,서울특별시,중랑구
7022,SEB106000004,상봉역.중랑우체국,,,,37.5956652,127.0828597,2021/09/16 07:31:03,7004.0,11,서울특별시,중랑구
7023,SEB106000049,망우동고개,,,,37.6006722,127.1071447,2021/09/16 07:31:03,7143.0,11,서울특별시,중랑구
7024,SEB106000021,면목2동,,,,37.5872974,127.0797684,2021/09/16 07:31:03,7115.0,11,서울특별시,중랑구
7025,SEB106000260,엘림재가방문요양센터,,,,37.6046853,127.1035239,2021/09/16 07:31:03,7357.0,11,서울특별시,중랑구
7026,SEB106000170,신현중학교,,,,37.6052195,127.0916855,2021/09/16 07:31:03,7265.0,11,서울특별시,중랑구
7027,SEB106000085,지하철7호선사가정역,,,,37.5812242,127.0884337,2021/09/16 07:31:03,7179.0,11,서울특별시,중랑구
7028,SEB106000451,능말입구,,,,37.6140071,127.1054127,2021/09/16 07:31:03,7447.0,11,서울특별시,중랑구
7029,SEB106000273,묵동교,,,,37.618035,127.079282,2021/09/16 07:31:03,7371.0,11,서울특별시,중랑구
7030,SEB106000303,우남푸르미아아파트,,,,37.6075902,127.0995512,2021/09/16 07:31:03,7401.0,11,서울특별시,중랑구
7031,SEB106000200,지하철6호선화랑대역,,,,37.6196985,127.0863994,2021/09/16 07:31:03,7295.0,11,서울특별시,중랑구
7032,SEB106000217,동원시장,,,,37.5904581,127.0937068,2021/09/16 07:31:03,7312.0,11,서울특별시,중랑구
7033,SEB106000079,면목본동주민센터.면목정보도서관,,,,37.5865148,127.088098,2021/09/16 07:31:03,7173.0,11,서울특별시,중랑구
7034,SEB106000327,중화2동체육공원,,,,37.6003626,127.073695,2021/09/16 07:31:03,7427.0,11,서울특별시,중랑구
7035,SEB106000179,중랑구청사거리,,,,37.605913,127.0954614,2021/09/16 07:31:03,7274.0,11,서울특별시,중랑구
7036,SEB106900016,공판장,,,,37.588629,127.0991229,2021/09/16 07:31:03,7505.0,11,서울특별시,중랑구
7037,SEB106000168,엘지아파트앞,,,,37.6041818,127.0900986,2021/09/16 07:31:03,7263.0,11,서울특별시,중랑구
7038,SEB106000298,중화역입구대원사입구,,,,37.6017981,127.0778563,2021/09/16 07:31:03,7396.0,11,서울특별시,중랑구
7039,SEB106000472,우디안아파트114동앞,,,,37.6188169,127.1075905,2021/09/16 07:31:03,7463.0,11,서울특별시,중랑구
7040,SEB106000090,방약국앞,,,,37.575997,127.08574,2021/09/16 07:31:03,7184.0,11,서울특별시,중랑구
7041,SEB106000114,용마산역,,,,37.5735061,127.0863981,2021/09/16 07:31:03,7209.0,11,서울특별시,중랑구
7042,SEB106900020,지하철7호선면목역,,,,37.5883879,127.0883233,2021/09/16 07:31:03,7524.0,11,서울특별시,중랑구
7043,SEB106000464,중랑경찰서정문.우디안101동앞,,,,37.6178214,127.1054962,2021/09/16 07:31:03,7457.0,11,서울특별시,중랑구
7044,SEB106000263,이화미디어고.중랑숲어린이도서관,,,,37.6031193,127.1023246,2021/09/16 07:31:03,7360.0,11,서울특별시,중랑구
7045,SEB106900002,공판장,,,,37.5884903,127.0990423,2021/09/16 07:31:03,7527.0,11,서울특별시,중랑구
7046,SEB106000082,면목우체국.녹색병원,,,,37.5820548,127.0887178,2021/09/16 07:31:03,7176.0,11,서울특별시,중랑구
7047,SEB106000143,면목두산아파트1차,,,,37.5819331,127.0838863,2021/09/16 07:31:03,7238.0,11,서울특별시,중랑구
7048,SEB106000182,신내10단지아파트,,,,37.609147,127.0955629,2021/09/16 07:31:03,7277.0,11,서울특별시,중랑구
7049,SEB106000330,태릉고등학교.원묵초등학교,,,,37.6178651,127.0872174,2021/09/16 07:31:03,7431.0,11,서울특별시,중랑구
7050,SEB106000172,중랑구청,,,,37.6066394,127.0942821,2021/09/16 07:31:03,7267.0,11,서울특별시,중랑구
7051,SEB106000120,묵1동주민센터입구.먹골역,,,,37.6125895,127.0777995,2021/09/16 07:31:03,7215.0,11,서울특별시,중랑구
7052,SEB106000186,신내7단지아파트홈플러스,,,,37.6152532,127.0938875,2021/09/16 07:31:03,7281.0,11,서울특별시,중랑구
7053,SEB106000459,신내데시앙포레아파트220동앞,,,,37.6155449,127.1126668,2021/09/16 07:31:03,7452.0,11,서울특별시,중랑구
7054,SEB106000094,삼용사입구,,,,37.596944,127.1004181,2021/09/16 07:31:03,7188.0,11,서울특별시,중랑구
7055,SEB106000299,태릉시장입구,,,,37.5994786,127.0780328,2021/09/16 07:31:03,7397.0,11,서울특별시,중랑구
7056,SEB106000460,새솔초등학교입구,,,,37.6172677,127.109803,2021/09/16 07:31:03,7455.0,11,서울특별시,중랑구
7057,SEB106000092,중곡초등학교,,,,37.5731508,127.0841787,2021/09/16 07:31:03,7186.0,11,서울특별시,중랑구
7058,SEB106900019,중화동종점,,,,37.6000603,127.0825318,2021/09/16 07:31:03,7501.0,11,서울특별시,중랑구
7059,SEB106000207,신내교회.신내데시앙아파트,,,,37.6105405,127.1013328,2021/09/16 07:31:03,7302.0,11,서울특별시,중랑구
7060,SEB106000150,면목두산아파트2차,,,,37.5809856,127.0844378,2021/09/16 07:31:03,7245.0,11,서울특별시,중랑구
7061,SEB106000456,중랑경찰서후문,,,,37.619689,127.1048418,2021/09/16 07:31:03,7448.0,11,서울특별시,중랑구
7062,SEB106000104,중화중학교.다문화가족지원센터,,,,37.5847547,127.0941651,2021/09/16 07:31:03,7198.0,11,서울특별시,중랑구
7063,SEB106000268,국민은행망우동지점,,,,37.5999201,127.0974107,2021/09/16 07:31:03,7365.0,11,서울특별시,중랑구
7064,SEB106000065,상봉터미널입구,,,,37.5942915,127.093501,2021/09/16 07:31:03,7159.0,11,서울특별시,중랑구
7065,SEB106000198,신내4단지아파트,,,,37.6165331,127.0863391,2021/09/16 07:31:03,7293.0,11,서울특별시,중랑구
7066,SEB106000011,한국전력동부지사,,,,37.6071323,127.0781959,2021/09/16 07:31:03,7105.0,11,서울특별시,중랑구
7067,SEB106000063,상봉신협,,,,37.5936531,127.0905684,2021/09/16 07:31:03,7157.0,11,서울특별시,중랑구
7068,SEB106000102,용마문화복지센터,,,,37.586712,127.095167,2021/09/16 07:31:03,7196.0,11,서울특별시,중랑구
7069,SEB106000146,면목두산아파트4.5단지,,,,37.5786092,127.0809117,2021/09/16 07:31:03,7241.0,11,서울특별시,중랑구
7070,SEB106000208,신내교회.신내데시앙아파트,,,,37.6105382,127.1010152,2021/09/16 07:31:03,7303.0,11,서울특별시,중랑구
7071,SEB106000313,신내쌍용아파트,,,,37.6017852,127.0872191,2021/09/16 07:31:03,7411.0,11,서울특별시,중랑구
7072,SEB106000439,서울의료원후문,,,,37.6137345,127.097576,2021/09/16 07:31:03,7432.0,11,서울특별시,중랑구
7073,SEB106000192,신내6단지아파트.옹기테마공원,,,,37.6140768,127.0898886,2021/09/16 07:31:03,7287.0,11,서울특별시,중랑구
7074,SEB106000256,신안2차아파트입구,,,,37.6143831,127.0798732,2021/09/16 07:31:03,7353.0,11,서울특별시,중랑구
7075,SEB106000292,신묵초등학교,,,,37.6068006,127.0769622,2021/09/16 07:31:03,7390.0,11,서울특별시,중랑구
7076,SEB106000177,성원아파트경남아너스빌앞,,,,37.60345,127.0958886,2021/09/16 07:31:03,7272.0,11,서울특별시,중랑구
7077,SEB106000185,신내9단지아파트.서울의료원,,,,37.6126261,127.096622,2021/09/16 07:31:03,7280.0,11,서울특별시,중랑구
7078,SEB106000475,늘푸른근린공원,,,,37.5831084,127.0796405,2021/09/16 07:31:03,7465.0,11,서울특별시,중랑구
7079,SEB106000477,면목두산아파트2.3단지,,,,37.579814,127.0826783,2021/09/16 07:31:03,7415.0,11,서울특별시,중랑구
7080,SEB106000454,신내역1번출구,,,,37.6128279,127.1020717,2021/09/16 07:31:03,7440.0,11,서울특별시,중랑구
7081,SEB106000055,KT중랑지점,,,,37.5907703,127.0782592,2021/09/16 07:31:03,7149.0,11,서울특별시,중랑구
7082,SEB106900014,태릉시장,,,,37.5997722,127.0782426,2021/09/16 07:31:03,7508.0,11,서울특별시,중랑구
7083,SEB106000216,망우3동주민센터.혜원여중고후문,,,,37.5924652,127.0932383,2021/09/16 07:31:03,7311.0,11,서울특별시,중랑구
7084,SEB106000288,묵2동주민센터,,,,37.6099882,127.0762779,2021/09/16 07:31:03,7386.0,11,서울특별시,중랑구
7085,SEB106000144,면목두산아파트1차,,,,37.5818306,127.0834865,2021/09/16 07:31:03,7239.0,11,서울특별시,중랑구
