,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명,gu
2353,SEB227000655,미사강변도시베라체.미사강변리,,,,37.5725492,127.177823,2021/09/16 07:31:03,28461.0,11,서울특별시,하남시
2354,SEB118000192,선유도공원,,,,37.542245,126.902595,2021/09/16 07:31:03,19277.0,11,서울특별시,영등포구
2355,SEB207000530,용암마을16단지.민락라디언트캐,,,,37.7555044,127.1156941,2021/09/16 07:31:03,61620.0,11,서울특별시,의정부시
2356,SEB122000359,개포4단지6단지,,,,37.4868209,127.0723122,2021/09/16 07:31:03,23476.0,11,서울특별시,강남구
2357,SEB100900057,종로3가.1.3.5호선,,,,37.5710729,126.9921806,2021/09/16 07:31:03,1550.0,11,서울특별시,종로구
2358,SEB100000117,청계6가.동대문시장,,,,37.5698351,127.0028494,2021/09/16 07:31:03,1213.0,11,서울특별시,종로구
2359,SEB117000133,삼익아파트앞,,,,37.462545,126.909455,2021/09/16 07:31:03,18220.0,11,서울특별시,금천구
2360,SEB116900215,대림5차아파트.신도림주민센터,,,,37.5074485,126.8813606,2021/09/16 07:31:03,17508.0,11,서울특별시,구로구
2361,SEB204000020,복우물.웃말입구,,,,37.4532893,127.1268734,2021/09/16 07:31:03,48067.0,11,서울특별시,성남시 수정구
2362,SEB207000446,양지마을후문입구,,,,37.7548387,127.1132336,2021/09/16 07:31:03,61618.0,11,서울특별시,의정부시
2363,SEB100900191,종로5가역,,,,37.5706713,127.0000249,2021/09/16 07:31:03,1794.0,11,서울특별시,종로구
2364,SEB108000081,송천초등학교.미아뉴타운입구,,,,37.6140963,127.0223138,2021/09/16 07:31:03,9169.0,11,서울특별시,강북구
2365,SEB210000290,성우아파트,,,,37.4907478,126.8200271,2021/09/16 07:31:03,45200.0,11,서울특별시,부천시
2366,SEB100900052,북촌한옥마을입구.정세권활동터,,,,37.5815997,126.9849422,2021/09/16 07:31:03,1556.0,11,서울특별시,종로구
2367,SEB109900042,덕성여대후문.효문중고교앞,,,,37.6527716,127.0172526,2021/09/16 07:31:03,10777.0,11,서울특별시,도봉구
2368,SEB110900013,상계주공14단지,,,,37.6709217,127.0578625,2021/09/16 07:31:03,11535.0,11,서울특별시,노원구
2369,SEB120900181,낙성대공원.영어마을,,,,37.4721721,126.9586484,2021/09/16 07:31:03,21738.0,11,서울특별시,관악구
2370,SEB109000103,방학3동신동아프라자,,,,37.6613704,127.0274841,2021/09/16 07:31:03,10188.0,11,서울특별시,도봉구
2371,SEB120900194,갑을아파트,,,,37.4896512,126.9219436,2021/09/16 07:31:03,21588.0,11,서울특별시,관악구
2372,SEB106000228,아남리치카운티아파트,,,,37.590214,127.0852862,2021/09/16 07:31:03,7324.0,11,서울특별시,중랑구
2373,SEB104000039,용곡삼거리,,,,37.5679334,127.0855902,2021/09/16 07:31:03,5132.0,11,서울특별시,광진구
2374,SEB121900153,뉴코아백화점,,,,37.5072825,127.0080547,2021/09/16 07:31:03,22933.0,11,서울특별시,서초구
2375,SEB105000006,동대문구청,,,,37.5740577,127.0383261,2021/09/16 07:31:03,6006.0,11,서울특별시,동대문구
2376,SEB122000362,개포동역,,,,37.4889678,127.0654139,2021/09/16 07:31:03,23479.0,11,서울특별시,강남구
2377,SEB219000352,일산병원,,,,37.6449643,126.7923478,2021/09/16 07:31:03,36148.0,11,서울특별시,고양시 일산동구
2378,SEB103000117,군자교남단,,,,37.5574868,127.0725525,2021/09/16 07:31:03,4216.0,11,서울특별시,성동구
2379,SEB120000116,난곡우체국사거리,,,,37.4769808,126.9154305,2021/09/16 07:31:03,21218.0,11,서울특별시,관악구
2380,SEB111000011,구파발역입구,,,,37.636164,126.917023,2021/09/16 07:31:03,12011.0,11,서울특별시,은평구
2381,SEB122900003,달터공원,,,,37.4765501,127.0496563,2021/09/16 07:31:03,23545.0,11,서울특별시,강남구
2382,SEB219000242,사단앞,,,,37.6780351,126.7972079,2021/09/16 07:31:03,36140.0,11,서울특별시,고양시 일산동구
2383,SEB106000174,동성프라자앞,,,,37.6077715,127.0971854,2021/09/16 07:31:03,7269.0,11,서울특별시,중랑구
2384,SEB122000069,우리은행청담지점.청담삼익아파트,,,,37.5210303,127.0568458,2021/09/16 07:31:03,23171.0,11,서울특별시,강남구
2385,SEB120900124,수정슈퍼,,,,37.4895637,126.9421498,2021/09/16 07:31:03,21796.0,11,서울특별시,관악구
2386,SEB107900151,슈퍼앞,,,,37.5931263,126.9927207,2021/09/16 07:31:03,8788.0,11,서울특별시,성북구
2387,SEB115900032,한국건강관리협회,,,,37.5538251,126.8509971,2021/09/16 07:31:03,16551.0,11,서울특별시,강서구
2388,SEB222001502,KCC스위첸아파트,,,,37.6565468,127.1183991,2021/09/16 07:31:03,42406.0,11,서울특별시,남양주시
2389,SEB106000209,신내초등학교,,,,37.6061555,127.1007499,2021/09/16 07:31:03,7304.0,11,서울특별시,중랑구
2390,SEB105000152,장안동근린공원,,,,37.5781489,127.0723552,2021/09/16 07:31:03,6238.0,11,서울특별시,동대문구
2391,SEB111900080,서부경찰서후문,,,,37.6011577,126.9225033,2021/09/16 07:31:03,12531.0,11,서울특별시,은평구
2392,SEB106900007,마을금고,,,,37.5995049,127.0803975,2021/09/16 07:31:03,7520.0,11,서울특별시,중랑구
2393,SEB118900170,삼환아파트,,,,37.5072359,126.920146,2021/09/16 07:31:03,19884.0,11,서울특별시,영등포구
2394,SEB210000351,KT북부천지사.365안전교육장,,,,37.5202028,126.7935768,2021/09/16 07:31:03,46028.0,11,서울특별시,부천시
2395,SEB212000003,내촌사거리,,,,37.5205138,126.7848145,2021/09/16 07:31:03,45636.0,11,서울특별시,부천시
2396,SEB119900266,삼성래미안.동작청소년문화의집,,,,37.5056038,126.9344505,2021/09/16 07:31:03,20593.0,11,서울특별시,동작구
2397,SEB111000051,삼성타운,,,,37.6087032,126.9209709,2021/09/16 07:31:03,12139.0,11,서울특별시,은평구
2398,SEB221000047,구리수택차고지,,,,37.5935569,127.1566119,2021/09/16 07:31:03,39088.0,11,서울특별시,구리시
2399,SEB219000158,금계초등학교.이마트,,,,37.6496257,126.7828805,2021/09/16 07:31:03,36231.0,11,서울특별시,고양시 일산동구
2400,SEB103900270,금호베스트빌아파트노인정앞,,,,37.5618733,127.0250695,2021/09/16 07:31:03,4885.0,11,서울특별시,성동구
2401,SEB110000670,수락산역,,,,37.6802589,127.0552859,2021/09/16 07:31:03,11689.0,11,서울특별시,노원구
2402,SEB117900208,롯데캐슬1차정문.해가든아파트,,,,37.4610024,126.8940923,2021/09/16 07:31:03,18873.0,11,서울특별시,금천구
2403,SEB123000125,송파나루역,,,,37.5106794,127.1116741,2021/09/16 07:31:03,24214.0,11,서울특별시,송파구
2404,SEB207000054,자동차검사소.한주아파트,,,,37.7186007,127.0474873,2021/09/16 07:31:03,61031.0,11,서울특별시,의정부시
2405,SEB229002868,한국자원재생공사,,,,37.7708288,126.8507548,2021/09/16 07:31:03,31578.0,11,서울특별시,파주시
2406,SEB208000047,관악역,,,,37.4186067,126.9067464,2021/09/16 07:31:03,57071.0,11,서울특별시,안양시 만안구
2407,SEB112900113,홍은동국민주택,,,,37.6051967,126.9499071,2021/09/16 07:31:03,13902.0,11,서울특별시,서대문구
2408,SEB123000162,보인고교.오금동삼성아파트,,,,37.4963426,127.1383457,2021/09/16 07:31:03,24252.0,11,서울특별시,송파구
2409,SEB102900072,중앙하이츠빌라,,,,37.5385683,126.9594786,2021/09/16 07:31:03,3543.0,11,서울특별시,용산구
2410,SEB106000178,중랑구청사거리,,,,37.6055771,127.095222,2021/09/16 07:31:03,7273.0,11,서울특별시,중랑구
2411,SEB100900124,형제봉입구,,,,37.6128643,126.9816861,2021/09/16 07:31:03,1823.0,11,서울특별시,종로구
2412,SEB219000382,강촌마을8단지,,,,37.6561943,126.7799237,2021/09/16 07:31:03,36186.0,11,서울특별시,고양시 일산동구
2413,SEB107000043,월곡역,,,,37.602911,127.042212,2021/09/16 07:31:03,8133.0,11,서울특별시,성북구
2414,SEB115000284,발산역7번출구,,,,37.5578843,126.8378252,2021/09/16 07:31:03,16393.0,11,서울특별시,강서구
2415,SEB115000635,공항중학교.공항초등학교,,,,37.5607246,126.8158007,2021/09/16 07:31:03,16016.0,11,서울특별시,강서구
2416,SEB207000034,경기북부보훈지청,,,,37.7454527,127.0459156,2021/09/16 07:31:03,61120.0,11,서울특별시,의정부시
2417,SEB116000034,남구로역,,,,37.485278,126.886787,2021/09/16 07:31:03,17120.0,11,서울특별시,구로구
2418,SEB112900007,풍진베이스타운.안산자락길입구,,,,37.5824186,126.9430971,2021/09/16 07:31:03,13503.0,11,서울특별시,서대문구
2419,SEB100900144,운현궁,,,,37.5752716,126.9869813,2021/09/16 07:31:03,1798.0,11,서울특별시,종로구
2420,SEB114000095,갈산초등학교후문,,,,37.5109887,126.8692762,2021/09/16 07:31:03,15198.0,11,서울특별시,양천구
2421,SEB213000109,설월리마을.금강정사,,,,37.4399911,126.8786313,2021/09/16 07:31:03,38205.0,11,서울특별시,광명시
2422,SEB103900243,성수대교북단교차로,,,,37.5443246,127.0354231,2021/09/16 07:31:03,4873.0,11,서울특별시,성동구
2423,SEB120000220,금호타운아파트,,,,37.4659235,126.9374889,2021/09/16 07:31:03,21322.0,11,서울특별시,관악구
2424,SEB115900063,까치시장,,,,37.5335405,126.8460803,2021/09/16 07:31:03,16571.0,11,서울특별시,강서구
2425,SEB206000242,정든마을.우성아파트,,,,37.3624558,127.118895,2021/09/16 07:31:03,47037.0,11,서울특별시,성남시 분당구
2426,SEB114000271,양천공영차고지,,,,37.5087026,126.8376574,2021/09/16 07:31:03,15378.0,11,서울특별시,양천구
2427,SEB115000081,목동사거리,,,,37.5327627,126.8635117,2021/09/16 07:31:03,16178.0,11,서울특별시,강서구
2428,SEB114000079,목일중학교,,,,37.5139601,126.8738423,2021/09/16 07:31:03,15182.0,11,서울특별시,양천구
2429,SEB116900206,선경아트빌라,,,,37.4915265,126.8515665,2021/09/16 07:31:03,17716.0,11,서울특별시,구로구
2430,SEB107000156,길원초등학교입구,,,,37.6104382,127.0143749,2021/09/16 07:31:03,8251.0,11,서울특별시,성북구
2431,SEB107900352,남대문중학교,,,,37.617728,127.0554524,2021/09/16 07:31:03,8794.0,11,서울특별시,성북구
2432,SEB207000012,서해.한일.삼익아파트,,,,37.7305945,127.0589277,2021/09/16 07:31:03,61077.0,11,서울특별시,의정부시
2433,SEB115900204,생태공원,,,,37.5834824,126.8185765,2021/09/16 07:31:03,16962.0,11,서울특별시,강서구
2434,SEB114000082,신트리공원,,,,37.514489,126.8579171,2021/09/16 07:31:03,15185.0,11,서울특별시,양천구
2435,SEB210000164,신중동역3번출구.롯데백화점,,,,37.503204,126.7725498,2021/09/16 07:31:03,46056.0,11,서울특별시,부천시
2436,SEB102000170,이촌역,,,,37.5223012,126.9739562,2021/09/16 07:31:03,3264.0,11,서울특별시,용산구
2437,SEB120900200,낙성대입구,,,,37.4778081,126.9599795,2021/09/16 07:31:03,21593.0,11,서울특별시,관악구
2438,SEB112900187,이대전철역,,,,37.5569744,126.9468188,2021/09/16 07:31:03,13928.0,11,서울특별시,서대문구
2439,SEB212000055,서림아파트,,,,37.523983,126.8093084,2021/09/16 07:31:03,45028.0,11,서울특별시,부천시
2440,SEB106000253,먹골파출소.신안아파트입구,,,,37.6144311,127.0821931,2021/09/16 07:31:03,7350.0,11,서울특별시,중랑구
2441,SEB226000095,창말.의왕테크노파크,,,,37.3334376,126.9580605,2021/09/16 07:31:03,60115.0,11,서울특별시,의왕시
2442,SEB113000094,성산2교,,,,37.564233,126.9124647,2021/09/16 07:31:03,14185.0,11,서울특별시,마포구
2443,SEB227000241,하남검단산역.창우초교(중),,,,37.5397993,127.2233045,2021/09/16 07:31:03,65075.0,11,서울특별시,하남시
2444,SEB123000541,송파파인타운아파트11단지,,,,37.4787068,127.1330973,2021/09/16 07:31:03,24488.0,11,서울특별시,송파구
2445,SEB113900123,희성교회,,,,37.5568038,126.9140806,2021/09/16 07:31:03,14836.0,11,서울특별시,마포구
2446,SEB112900259,홍제천입구,,,,37.578837,126.9323941,2021/09/16 07:31:03,13978.0,11,서울특별시,서대문구
2447,SEB108900173,훌랄라치킨,,,,37.6248991,127.018873,2021/09/16 07:31:03,9775.0,11,서울특별시,강북구
2448,SEB116000015,신도림역,,,,37.5065124,126.8922335,2021/09/16 07:31:03,17101.0,11,서울특별시,구로구
2449,SEB107000290,국민커뮤니티센터,,,,37.6122826,127.0044096,2021/09/16 07:31:03,8390.0,11,서울특별시,성북구
2450,SEB205000069,모란역4번출구,,,,37.4308935,127.1295826,2021/09/16 07:31:03,49001.0,11,서울특별시,성남시 중원구
2451,SEB118000602,신길보라매sk뷰.바다마을아파트,,,,37.5029749,126.9164353,2021/09/16 07:31:03,19338.0,11,서울특별시,영등포구
2452,SEB218000615,현천동마트,,,,37.5929815,126.8677953,2021/09/16 07:31:03,35428.0,11,서울특별시,고양시 덕양구
2453,SEB107900103,고대사거리,,,,37.5862774,127.0322869,2021/09/16 07:31:03,8716.0,11,서울특별시,성북구
2454,SEB103000017,마장동주민센터,,,,37.5673234,127.0445737,2021/09/16 07:31:03,4116.0,11,서울특별시,성동구
2455,SEB119000136,상도SH빌아파트상도팰리스후문,,,,37.5031415,126.9542926,2021/09/16 07:31:03,20242.0,11,서울특별시,동작구
2456,SEB111900163,벧엘블래스빌,,,,37.5954033,126.9185163,2021/09/16 07:31:03,12855.0,11,서울특별시,은평구
2457,SEB119900255,중앙대중문,,,,37.5064893,126.9573559,2021/09/16 07:31:03,20896.0,11,서울특별시,동작구
2458,SEB207000540,양지마을8단지.민락푸르지오아파,,,,37.7520857,127.1101522,2021/09/16 07:31:03,61614.0,11,서울특별시,의정부시
2459,SEB120900002,롯데백화점,,,,37.4904278,126.9244827,2021/09/16 07:31:03,21597.0,11,서울특별시,관악구
2460,SEB112000421,연흥교회,,,,37.5724995,126.9212594,2021/09/16 07:31:03,13332.0,11,서울특별시,서대문구
2461,SEB105000178,장안현대홈타운상가,,,,37.5710913,127.0742888,2021/09/16 07:31:03,6264.0,11,서울특별시,동대문구
2462,SEB100000007,신교동,,,,37.5832955,126.9702626,2021/09/16 07:31:03,1102.0,11,서울특별시,종로구
2463,SEB119000084,사당중학교,,,,37.4866369,126.9681789,2021/09/16 07:31:03,20177.0,11,서울특별시,동작구
2464,SEB116900247,고척고교.한일유앤아이.삼익아파트,,,,37.5079405,126.8525668,2021/09/16 07:31:03,17470.0,11,서울특별시,구로구
2465,SEB206000227,이매역.농업기술센터.진흥아파트,,,,37.3974666,127.1287818,2021/09/16 07:31:03,47087.0,11,서울특별시,성남시 분당구
2466,SEB112000070,한성화교중고교.서대문소방서,,,,37.5724773,126.9352093,2021/09/16 07:31:03,13153.0,11,서울특별시,서대문구
2467,SEB107000186,국민은행장위동지점,,,,37.6138828,127.0487688,2021/09/16 07:31:03,8282.0,11,서울특별시,성북구
2468,SEB113900037,신일약국,,,,37.55601,126.9625987,2021/09/16 07:31:03,14539.0,11,서울특별시,마포구
2469,SEB110000183,석계역1번출구.A,,,,37.61493,127.065197,2021/09/16 07:31:03,11283.0,11,서울특별시,노원구
2470,SEB115000901,마곡역,,,,37.561329,126.827173,2021/09/16 07:31:03,16398.0,11,서울특별시,강서구
2471,SEB110900036,대주아파트,,,,37.6214096,127.0716925,2021/09/16 07:31:03,11893.0,11,서울특별시,노원구
2472,SEB100900092,아름다운가게.정독도서관,,,,37.5788991,126.985022,2021/09/16 07:31:03,1570.0,11,서울특별시,종로구
2473,SEB117000019,디지털3단지운동장,,,,37.4821627,126.877893,2021/09/16 07:31:03,18105.0,11,서울특별시,금천구
2474,SEB108900031,인천슈퍼,,,,37.626467,127.0345928,2021/09/16 07:31:03,9848.0,11,서울특별시,강북구
2475,SEB213000033,광명초등학교,,,,37.4819794,126.855445,2021/09/16 07:31:03,38006.0,11,서울특별시,광명시
2476,SEB113000163,성서초등학교,,,,37.5588032,126.9114976,2021/09/16 07:31:03,14254.0,11,서울특별시,마포구
2477,SEB121900193,황실자이아파트,,,,37.4891925,126.9983329,2021/09/16 07:31:03,22868.0,11,서울특별시,서초구
2478,SEB116000061,구로역.구로기계공구상가,,,,37.5034172,126.8789985,2021/09/16 07:31:03,17147.0,11,서울특별시,구로구
2479,SEB115900234,에이엔케슬,,,,37.537136,126.8591686,2021/09/16 07:31:03,16466.0,11,서울특별시,강서구
2480,SEB124000048,암사3동주민센터프라이어팰리스,,,,37.5545587,127.1393191,2021/09/16 07:31:03,25148.0,11,서울특별시,강동구
2481,SEB115000259,강서힐스테이트아파트,,,,37.547853,126.836963,2021/09/16 07:31:03,16364.0,11,서울특별시,강서구
2482,SEB122000627,학여울역,,,,37.4958414,127.0685662,2021/09/16 07:31:03,23831.0,11,서울특별시,강남구
2483,SEB205000050,남한산성입구역.법원검찰청,,,,37.4514473,127.160154,2021/09/16 07:31:03,49026.0,11,서울특별시,성남시 중원구
2484,SEB118000112,문래롯데캐슬,,,,37.5180431,126.8845001,2021/09/16 07:31:03,19197.0,11,서울특별시,영등포구
2485,SEB110000003,태릉입구역4번출구,,,,37.619589,127.0752002,2021/09/16 07:31:03,11103.0,11,서울특별시,노원구
2486,SEB115000322,방화2동청성아파트,,,,37.5665639,126.8118933,2021/09/16 07:31:03,16436.0,11,서울특별시,강서구
2487,SEB116000033,구로종합사회복지관,,,,37.487893,126.889168,2021/09/16 07:31:03,17119.0,11,서울특별시,구로구
2488,SEB121900098,대성유니드아파트,,,,37.4834866,126.986917,2021/09/16 07:31:03,22549.0,11,서울특별시,서초구
2489,SEB213000017,철산1동행정복지센터,,,,37.4890576,126.8696241,2021/09/16 07:31:03,38062.0,11,서울특별시,광명시
2490,SEB108900016,백련사,,,,37.6445864,127.0048036,2021/09/16 07:31:03,9875.0,11,서울특별시,강북구
2491,SEB115900096,안골공원,,,,37.5359315,126.851259,2021/09/16 07:31:03,16589.0,11,서울특별시,강서구
2492,SEB124000049,강일중.선사고,,,,37.5548072,127.1371464,2021/09/16 07:31:03,25149.0,11,서울특별시,강동구
2493,SEB101000055,충무로역8번출구.대한극장앞,,,,37.5620371,126.9964921,2021/09/16 07:31:03,2154.0,11,서울특별시,중구
2494,SEB121000077,남부터미널.기쁨병원,,,,37.4819578,127.0168661,2021/09/16 07:31:03,22153.0,11,서울특별시,서초구
2495,SEB120000186,공동기기원,,,,37.4551189,126.9544665,2021/09/16 07:31:03,21288.0,11,서울특별시,관악구
2496,SEB102000149,도원삼성래미안아파트,,,,37.5397768,126.9574338,2021/09/16 07:31:03,3243.0,11,서울특별시,용산구
2497,SEB102000064,장충단로입구,,,,37.545795,127.002202,2021/09/16 07:31:03,3158.0,11,서울특별시,용산구
2498,SEB118900152,크라운사거리,,,,37.5083375,126.9049106,2021/09/16 07:31:03,19742.0,11,서울특별시,영등포구
2499,SEB103900110,서울숲푸르지오아파트정문,,,,37.5452561,127.0243937,2021/09/16 07:31:03,4700.0,11,서울특별시,성동구
2500,SEB103900088,무학여고,,,,37.5577185,127.0342554,2021/09/16 07:31:03,4584.0,11,서울특별시,성동구
2501,SEB124900124,주양쇼핑,,,,37.5523457,127.1530458,2021/09/16 07:31:03,25525.0,11,서울특별시,강동구
2502,SEB118900139,e편한세상문래에듀플라츠,,,,37.5204494,126.8858415,2021/09/16 07:31:03,19758.0,11,서울특별시,영등포구
2503,SEB121900165,방배중학교,,,,37.4949403,126.9974474,2021/09/16 07:31:03,22966.0,11,서울특별시,서초구
2504,SEB218000585,양지말,,,,37.5957487,126.8652388,2021/09/16 07:31:03,35438.0,11,서울특별시,고양시 덕양구
2505,SEB207000490,민락엘레트19단지후문,,,,37.7496251,127.1176922,2021/09/16 07:31:03,61607.0,11,서울특별시,의정부시
2506,SEB113900295,삼진제약,,,,37.5531277,126.9266706,2021/09/16 07:31:03,14982.0,11,서울특별시,마포구
2507,SEB121900050,동부센트레빌1,,,,37.4976529,126.9874958,2021/09/16 07:31:03,22473.0,11,서울특별시,서초구
2508,SEB124900104,신명초교입구교차로,,,,37.5402868,127.1470272,2021/09/16 07:31:03,25587.0,11,서울특별시,강동구
2509,SEB122000693,래미안강남힐즈,,,,37.4724442,127.0953815,2021/09/16 07:31:03,23471.0,11,서울특별시,강남구
2510,SEB219000180,한뫼도서관.명문자동차학원,,,,37.6938904,126.7755556,2021/09/16 07:31:03,36108.0,11,서울특별시,고양시 일산서구
2511,SEB124000106,성내삼성청구아파트,,,,37.5315856,127.1261519,2021/09/16 07:31:03,25215.0,11,서울특별시,강동구
2512,SEB122000740,SM엔터테인먼트,,,,37.5185456,127.0507759,2021/09/16 07:31:03,23907.0,11,서울특별시,강남구
2513,SEB213000201,수자원공사광명가압장,,,,37.4464639,126.8807488,2021/09/16 07:31:03,38192.0,11,서울특별시,광명시
2514,SEB124000027,천호역5번출구.천호사거리,,,,37.5377553,127.1271403,2021/09/16 07:31:03,25127.0,11,서울특별시,강동구
2515,SEB116000605,오남중학교.삼미주택,,,,37.4885327,126.8367978,2021/09/16 07:31:03,17196.0,11,서울특별시,구로구
2516,SEB112000004,DMC래미안e.편한세상요진아파트,,,,37.571577,126.910313,2021/09/16 07:31:03,13004.0,11,서울특별시,서대문구
2517,SEB110000154,상계주공2단지,,,,37.6511093,127.0604208,2021/09/16 07:31:03,11254.0,11,서울특별시,노원구
2518,SEB107900235,월곡로데오거리,,,,37.6048993,127.0438728,2021/09/16 07:31:03,8916.0,11,서울특별시,성북구
2519,SEB114000093,목동12단지,,,,37.5141819,126.8603283,2021/09/16 07:31:03,15196.0,11,서울특별시,양천구
2520,SEB115900210,수명중고등학교,,,,37.5493024,126.8240952,2021/09/16 07:31:03,16491.0,11,서울특별시,강서구
2521,SEB111000088,새절역.숭실고입구,,,,37.5915831,126.9140067,2021/09/16 07:31:03,12176.0,11,서울특별시,은평구
2522,SEB111000052,구산역1번출구.예일여고,,,,37.6108522,126.91818,2021/09/16 07:31:03,12140.0,11,서울특별시,은평구
2523,SEB103900101,신금호역,,,,37.5543355,127.0197856,2021/09/16 07:31:03,4674.0,11,서울특별시,성동구
2524,SEB110900130,노원역5번출구,,,,37.6543273,127.0616021,2021/09/16 07:31:03,11596.0,11,서울특별시,노원구
2525,SEB100900066,종로4가.종묘공원,,,,37.5706328,126.9944624,2021/09/16 07:31:03,1539.0,11,서울특별시,종로구
2526,SEB105000112,답십리초등학교.현대시장,,,,37.5683813,127.0572001,2021/09/16 07:31:03,6198.0,11,서울특별시,동대문구
2527,SEB120900015,광신고등학교.주공1단지,,,,37.4655255,126.9269067,2021/09/16 07:31:03,21579.0,11,서울특별시,관악구
2528,SEB229001505,한빛마을4.8단지,,,,37.7097832,126.7561701,2021/09/16 07:31:03,63728.0,11,서울특별시,파주시
2529,SEB116000158,남구로역6번출구,,,,37.487568,126.888445,2021/09/16 07:31:03,17252.0,11,서울특별시,구로구
2530,SEB110000249,양지근린공원,,,,37.6472344,127.07641,2021/09/16 07:31:03,11350.0,11,서울특별시,노원구
2531,SEB207000427,민락엘레트19단지후문,,,,37.7496395,127.1180314,2021/09/16 07:31:03,8354.0,11,서울특별시,의정부시
2532,SEB121900010,남부시장,,,,37.4950765,126.9858168,2021/09/16 07:31:03,22364.0,11,서울특별시,서초구
2533,SEB100000044,부암동주민센터.무계원,,,,37.5927861,126.9651419,2021/09/16 07:31:03,1139.0,11,서울특별시,종로구
2534,SEB115000032,한서고등학교.보람아파트,,,,37.57483,126.811733,2021/09/16 07:31:03,16128.0,11,서울특별시,강서구
2535,SEB118000008,여의도환승센터,,,,37.5260593,126.9246697,2021/09/16 07:31:03,19008.0,11,서울특별시,영등포구
2536,SEB105000010,중랑교,,,,37.5913657,127.0669234,2021/09/16 07:31:03,6010.0,11,서울특별시,동대문구
2537,SEB112900021,오동나무,,,,37.593009,126.9507351,2021/09/16 07:31:03,13833.0,11,서울특별시,서대문구
2538,SEB107900066,수녀원,,,,37.6119203,127.0053135,2021/09/16 07:31:03,8562.0,11,서울특별시,성북구
2539,SEB122000093,강남경찰서면허시험장,,,,37.5099462,127.0657996,2021/09/16 07:31:03,23196.0,11,서울특별시,강남구
2540,SEB106000091,중곡초등학교,,,,37.572917,127.084205,2021/09/16 07:31:03,7185.0,11,서울특별시,중랑구
2541,SEB219000262,일산국제컨벤션고교,,,,37.6728992,126.7735137,2021/09/16 07:31:03,36138.0,11,서울특별시,고양시 일산동구
2542,SEB100900039,낙산공원,,,,37.5804037,127.0087215,2021/09/16 07:31:03,1506.0,11,서울특별시,종로구
2543,SEB213000154,광남중학교.광명교육청,,,,37.4697295,126.8485094,2021/09/16 07:31:03,38052.0,11,서울특별시,광명시
2544,SEB120900020,동부아파트,,,,37.4813012,126.9284313,2021/09/16 07:31:03,21571.0,11,서울특별시,관악구
2545,SEB213000456,광명공영차고지종점,,,,37.4576542,126.8719179,2021/09/16 07:31:03,38608.0,11,서울특별시,광명시
2546,SEB110000160,상계6.7동주민센터,,,,37.6544207,127.0672044,2021/09/16 07:31:03,11260.0,11,서울특별시,노원구
2547,SEB109000406,도봉산역광역환승센터,,,,37.6899483,127.0443522,2021/09/16 07:31:03,10340.0,11,서울특별시,도봉구
2548,SEB205000065,대원사거리,,,,37.432976,127.161237,2021/09/16 07:31:03,49048.0,11,서울특별시,성남시 중원구
2549,SEB112000411,홍제역.1번출구,,,,37.5890349,126.9440477,2021/09/16 07:31:03,13917.0,11,서울특별시,서대문구
2550,SEB106000310,상봉1동주민센터,,,,37.6004378,127.087649,2021/09/16 07:31:03,7408.0,11,서울특별시,중랑구
2551,SEB113000425,디지털미디어시티역,,,,37.5749971,126.9006313,2021/09/16 07:31:03,14333.0,11,서울특별시,마포구
2552,SEB118900165,골프장,,,,37.508938,126.9200051,2021/09/16 07:31:03,19867.0,11,서울특별시,영등포구
2553,SEB107900102,정든마을,,,,37.6093936,127.0072943,2021/09/16 07:31:03,8714.0,11,서울특별시,성북구
2554,SEB111000109,폭포동.은평노인종합복지관,,,,37.6313826,126.9310069,2021/09/16 07:31:03,12197.0,11,서울특별시,은평구
2555,SEB123000131,방이우체국,,,,37.509513,127.1139245,2021/09/16 07:31:03,24220.0,11,서울특별시,송파구
2556,SEB115000624,송정중학교후문,,,,37.5545212,126.8162042,2021/09/16 07:31:03,16453.0,11,서울특별시,강서구
2557,SEB102000174,서빙고초등학교,,,,37.5211711,126.9908893,2021/09/16 07:31:03,3268.0,11,서울특별시,용산구
2558,SEB218000190,삼화연립,,,,37.6247797,126.8147777,2021/09/16 07:31:03,35296.0,11,서울특별시,고양시 덕양구
2559,SEB109000004,도봉한신아파트,,,,37.682672,127.046067,2021/09/16 07:31:03,10004.0,11,서울특별시,도봉구
2560,SEB117000104,독산동성당앞,,,,37.4697072,126.9027437,2021/09/16 07:31:03,18190.0,11,서울특별시,금천구
2561,SEB119000314,신림역2번출구,,,,37.483322,126.9298971,2021/09/16 07:31:03,21377.0,11,서울특별시,관악구
2562,SEB106000282,묵동명사약국,,,,37.6149095,127.0755942,2021/09/16 07:31:03,7380.0,11,서울특별시,중랑구
2563,SEB113900102,성지빌딩,,,,37.5414733,126.9457762,2021/09/16 07:31:03,14745.0,11,서울특별시,마포구
2564,SEB122000178,역삼역.GS타워,,,,37.5014045,127.0368321,2021/09/16 07:31:03,23281.0,11,서울특별시,강남구
2565,SEB112900166,미동초등학교,,,,37.5630924,126.9650063,2021/09/16 07:31:03,13764.0,11,서울특별시,서대문구
2566,SEB115000142,가양3동도시개발6단지아파트,,,,37.5629463,126.8579043,2021/09/16 07:31:03,16239.0,11,서울특별시,강서구
2567,SEB106000134,면목역,,,,37.5886788,127.0885501,2021/09/16 07:31:03,7229.0,11,서울특별시,중랑구
